starttime,resolution,detector_id,speed,volume,occupancy,countreadings,delay,traveltime,vht,vmt
2018-05-12T00:00:00-07:00,00:05:00,101165,62.93,14,1.64,11,-0.11,2.27,0.53,33.39
2018-05-12T00:00:00-07:00,00:05:00,101164,60.0,5,0.82,11,0.0,2.11,0.18,10.55
2018-05-12T00:00:00-07:00,00:05:00,101163,65.1,10,1.09,11,-0.17,1.94,0.32,21.1
2018-05-12T00:00:00-07:00,00:05:00,101162,55.0,13,1.36,11,0.19,2.3,0.5,27.43
2018-05-12T00:00:00-07:00,00:05:00,101161,65.86,7,0.64,11,-0.07,0.76,0.09,5.85
2018-05-12T00:00:00-07:00,00:05:00,101160,65.76,21,2.82,11,-0.07,0.76,0.27,17.54
2018-05-12T00:00:00-07:00,00:05:00,101158,63.56,16,1.45,11,-0.03,0.43,0.12,7.36
2018-05-12T00:00:00-07:00,00:05:00,101157,61.52,33,3.45,11,-0.01,0.45,0.25,15.18
2018-05-12T00:00:00-07:00,00:05:00,101156,61.33,21,2.09,11,-0.01,0.45,0.16,9.66
2018-05-12T00:00:00-07:00,00:05:00,101155,68.0,18,1.64,11,-0.09,0.65,0.19,13.23
2018-05-12T00:00:00-07:00,00:05:00,101154,65.2,35,3.91,11,-0.06,0.68,0.39,25.73
2018-05-12T00:00:00-07:00,00:05:00,101153,62.39,23,2.36,11,-0.03,0.71,0.27,16.91
2018-05-12T00:00:00-07:00,00:05:00,101152,66.32,22,2.0,11,-0.05,0.47,0.17,11.33
2018-05-12T00:00:00-07:00,00:05:00,101151,64.79,39,3.55,11,-0.04,0.48,0.31,20.09
2018-05-12T00:00:00-07:00,00:05:00,101150,61.76,33,3.09,11,-0.01,0.5,0.28,17.0
2018-05-12T00:00:00-07:00,00:05:00,101145,62.23,40,4.36,11,-0.02,0.43,0.29,17.8
2018-05-12T00:00:00-07:00,00:05:00,101144,60.62,39,4.91,11,0.0,0.44,0.29,17.36
2018-05-12T00:00:00-07:00,00:05:00,101143,59.76,37,5.73,11,0.0,0.45,0.28,16.47
2018-05-12T00:00:00-07:00,00:05:00,101142,62.96,27,2.0,11,-0.03,0.65,0.29,18.5
2018-05-12T00:00:00-07:00,00:05:00,101141,59.92,37,4.09,11,0.0,0.69,0.42,25.35
2018-05-12T00:00:00-07:00,00:05:00,101140,56.45,20,2.91,11,0.04,0.73,0.24,13.7
2018-05-12T00:00:00-07:00,00:05:00,101139,58.96,55,6.91,11,0.01,0.84,0.77,45.65
2018-05-12T00:00:00-07:00,00:05:00,101138,57.23,43,5.27,11,0.04,0.87,0.62,35.69
2018-05-12T00:00:00-07:00,00:05:00,101137,54.96,26,4.0,11,0.08,0.91,0.39,21.58
2018-05-12T00:00:00-07:00,00:05:00,100903,53.27,15,1.27,11,4.07,36.27,9.07,483.0
2018-05-12T00:00:00-07:00,00:05:00,100902,67.06,16,1.0,11,-0.04,0.35,0.09,6.24
2018-05-12T00:00:00-07:00,00:05:00,100901,62.09,32,3.64,11,-0.01,0.38,0.2,12.48
2018-05-12T00:00:00-07:00,00:05:00,100900,63.75,20,1.36,11,-0.02,0.37,0.12,7.8
2018-05-12T00:00:00-07:00,00:05:00,100899,62.16,19,1.82,11,-0.02,0.43,0.14,8.46
2018-05-12T00:00:00-07:00,00:05:00,100898,63.08,38,4.09,11,-0.02,0.42,0.27,16.91
2018-05-12T00:00:00-07:00,00:05:00,100897,60.88,26,2.36,11,-0.01,0.44,0.19,11.57
2018-05-12T00:00:00-07:00,00:05:00,100895,48.21,38,6.36,11,0.15,0.78,0.5,23.94
2018-05-12T00:00:00-07:00,00:05:00,100894,63.08,36,6.18,11,-0.03,0.6,0.36,22.68
2018-05-12T00:00:00-07:00,00:05:00,100893,63.41,32,2.27,11,-0.02,0.27,0.15,9.28
2018-05-12T00:00:00-07:00,00:05:00,100892,66.03,36,4.09,11,-0.03,0.26,0.16,10.44
2018-05-12T00:00:00-07:00,00:05:00,100891,55.16,32,3.73,11,0.03,0.32,0.17,9.28
2018-05-12T00:05:00-07:00,00:05:00,101187,71.0,1,0.13,8,-0.15,0.83,0.01,0.98
2018-05-12T00:05:00-07:00,00:05:00,101186,66.0,3,0.88,8,-0.09,0.89,0.04,2.94
2018-05-12T00:05:00-07:00,00:05:00,101185,75.0,1,0.0,8,-0.17,0.69,0.01,0.87
2018-05-12T00:05:00-07:00,00:05:00,101184,67.86,7,2.0,8,-0.1,0.76,0.09,6.06
2018-05-12T00:05:00-07:00,00:05:00,101183,75.0,1,0.13,8,-0.17,0.69,0.01,0.87
2018-05-12T00:05:00-07:00,00:05:00,101182,68.0,1,0.13,8,-0.09,0.67,0.01,0.76
2018-05-12T00:05:00-07:00,00:05:00,101181,64.33,9,1.88,8,-0.05,0.7,0.11,6.8
2018-05-12T00:05:00-07:00,00:05:00,101180,60.33,6,1.75,8,0.0,0.75,0.08,4.53
2018-05-12T00:05:00-07:00,00:05:00,101179,73.33,3,0.38,8,-0.13,0.57,0.03,2.09
2018-05-12T00:05:00-07:00,00:05:00,101178,63.4,10,2.63,8,-0.04,0.66,0.11,6.95
2018-05-12T00:05:00-07:00,00:05:00,101177,63.2,5,1.38,8,-0.04,0.66,0.05,3.48
2018-05-12T00:05:00-07:00,00:05:00,101176,72.33,3,0.25,8,-0.19,0.93,0.05,3.36
2018-05-12T00:05:00-07:00,00:05:00,101175,65.1,10,1.88,8,-0.09,1.03,0.17,11.2
2018-05-12T00:05:00-07:00,00:05:00,101174,62.17,6,0.88,8,-0.04,1.08,0.11,6.72
2018-05-12T00:05:00-07:00,00:05:00,101173,69.67,9,0.62,13,-0.11,0.68,0.1,7.07
2018-05-12T00:05:00-07:00,00:05:00,101172,62.29,28,2.79,14,-0.03,0.76,0.35,21.98
2018-05-12T00:05:00-07:00,00:05:00,101171,57.45,20,2.86,14,0.03,0.82,0.27,15.7
2018-05-12T00:05:00-07:00,00:05:00,101170,70.0,9,0.57,14,-0.15,0.91,0.14,9.54
2018-05-12T00:05:00-07:00,00:05:00,101169,64.38,32,3.43,14,-0.07,0.99,0.53,33.92
2018-05-12T00:05:00-07:00,00:05:00,101168,61.14,14,1.64,14,-0.02,1.04,0.24,14.84
2018-05-12T00:05:00-07:00,00:05:00,101167,67.57,7,0.57,14,-0.27,2.12,0.25,16.7
2018-05-12T00:05:00-07:00,00:05:00,101166,61.1,30,3.14,14,-0.04,2.34,1.17,71.55
2018-05-12T00:05:00-07:00,00:05:00,101165,57.92,13,1.36,14,0.09,2.47,0.54,31.01
2018-05-12T00:05:00-07:00,00:05:00,101164,67.0,3,0.07,14,-0.22,1.89,0.09,6.33
2018-05-12T00:05:00-07:00,00:05:00,101163,58.25,8,0.86,14,0.06,2.17,0.29,16.88
2018-05-12T00:05:00-07:00,00:05:00,101162,56.56,16,1.36,14,0.13,2.24,0.6,33.76
2018-05-12T00:05:00-07:00,00:05:00,101161,71.0,8,0.43,14,-0.13,0.71,0.09,6.68
2018-05-12T00:05:00-07:00,00:05:00,101160,69.42,19,1.43,14,-0.11,0.72,0.23,15.87
2018-05-12T00:05:00-07:00,00:05:00,101158,68.65,17,1.07,14,-0.06,0.4,0.11,7.82
2018-05-12T00:05:00-07:00,00:05:00,101157,60.74,34,2.71,14,-0.01,0.45,0.26,15.64
2018-05-12T00:05:00-07:00,00:05:00,101156,61.1,20,1.36,14,-0.01,0.45,0.15,9.2
2018-05-12T00:05:00-07:00,00:05:00,101155,68.79,24,1.71,14,-0.09,0.64,0.26,17.64
2018-05-12T00:05:00-07:00,00:05:00,101154,63.46,35,2.86,14,-0.04,0.69,0.41,25.73
2018-05-12T00:05:00-07:00,00:05:00,101153,61.52,31,2.5,14,-0.02,0.72,0.37,22.79
2018-05-12T00:05:00-07:00,00:05:00,101152,69.39,23,1.36,14,-0.07,0.45,0.17,11.85
2018-05-12T00:05:00-07:00,00:05:00,101151,62.02,43,3.43,14,-0.02,0.5,0.36,22.15
2018-05-12T00:05:00-07:00,00:05:00,101150,57.6,45,4.21,14,0.02,0.54,0.4,23.18
2018-05-12T00:05:00-07:00,00:05:00,101145,64.7,23,1.86,14,-0.03,0.41,0.16,10.24
2018-05-12T00:05:00-07:00,00:05:00,101144,60.08,38,3.29,14,0.0,0.44,0.28,16.91
2018-05-12T00:05:00-07:00,00:05:00,101143,58.65,40,4.14,14,0.01,0.46,0.3,17.8
2018-05-12T00:05:00-07:00,00:05:00,101142,64.43,21,1.36,14,-0.05,0.64,0.22,14.39
2018-05-12T00:05:00-07:00,00:05:00,101141,59.68,38,3.0,14,0.0,0.69,0.44,26.03
2018-05-12T00:05:00-07:00,00:05:00,101140,58.08,26,2.36,14,0.02,0.71,0.31,17.81
2018-05-12T00:05:00-07:00,00:05:00,101139,60.08,78,8.07,14,0.0,0.83,1.08,64.74
2018-05-12T00:05:00-07:00,00:05:00,101138,54.82,45,3.79,14,0.08,0.91,0.68,37.35
2018-05-12T00:05:00-07:00,00:05:00,101137,51.33,27,3.0,14,0.14,0.97,0.44,22.41
2018-05-12T00:05:00-07:00,00:05:00,100903,50.37,19,1.36,14,6.16,38.36,12.15,611.8
2018-05-12T00:05:00-07:00,00:05:00,100902,68.19,16,0.86,14,-0.05,0.34,0.09,6.24
2018-05-12T00:05:00-07:00,00:05:00,100901,61.92,36,2.86,14,-0.01,0.38,0.23,14.04
2018-05-12T00:05:00-07:00,00:05:00,100900,63.29,21,0.86,14,-0.02,0.37,0.13,8.19
2018-05-12T00:05:00-07:00,00:05:00,100899,66.37,19,1.14,14,-0.04,0.4,0.13,8.46
2018-05-12T00:05:00-07:00,00:05:00,100898,57.83,41,3.64,14,0.02,0.46,0.32,18.25
2018-05-12T00:05:00-07:00,00:05:00,100897,58.94,35,2.86,14,0.01,0.45,0.26,15.58
2018-05-12T00:05:00-07:00,00:05:00,100895,51.2,44,5.0,14,0.11,0.74,0.54,27.72
2018-05-12T00:05:00-07:00,00:05:00,100894,51.83,40,5.0,14,0.1,0.73,0.49,25.2
2018-05-12T00:05:00-07:00,00:05:00,100893,61.03,29,1.29,14,0.0,0.29,0.14,8.41
2018-05-12T00:05:00-07:00,00:05:00,100892,64.42,38,2.79,14,-0.02,0.27,0.17,11.02
2018-05-12T00:05:00-07:00,00:05:00,100891,55.12,41,3.29,14,0.03,0.32,0.22,11.89
2018-05-12T00:10:00-07:00,00:05:00,101168,62.85,13,1.73,11,-0.05,1.01,0.22,13.78
2018-05-12T00:10:00-07:00,00:05:00,101167,67.8,10,0.82,11,-0.27,2.11,0.35,23.85
2018-05-12T00:10:00-07:00,00:05:00,101166,62.29,31,3.82,11,-0.09,2.3,1.19,73.94
2018-05-12T00:10:00-07:00,00:05:00,101165,64.29,7,1.36,11,-0.16,2.23,0.26,16.7
2018-05-12T00:10:00-07:00,00:05:00,101164,60.2,5,0.45,11,-0.01,2.1,0.18,10.55
2018-05-12T00:10:00-07:00,00:05:00,101163,58.2,5,0.91,11,0.07,2.18,0.18,10.55
2018-05-12T00:10:00-07:00,00:05:00,101162,51.0,9,1.36,11,0.37,2.48,0.37,18.99
2018-05-12T00:10:00-07:00,00:05:00,101161,63.46,13,1.18,11,-0.05,0.79,0.17,10.86
2018-05-12T00:10:00-07:00,00:05:00,101160,63.31,16,2.18,11,-0.04,0.79,0.21,13.36
2018-05-12T00:10:00-07:00,00:05:00,101158,61.43,23,2.09,11,-0.01,0.45,0.17,10.58
2018-05-12T00:10:00-07:00,00:05:00,101157,57.66,32,3.64,11,0.02,0.48,0.26,14.72
2018-05-12T00:10:00-07:00,00:05:00,101156,58.53,19,2.18,11,0.01,0.47,0.15,8.74
2018-05-12T00:10:00-07:00,00:05:00,101155,65.7,23,2.09,11,-0.06,0.67,0.26,16.91
2018-05-12T00:10:00-07:00,00:05:00,101154,60.23,35,4.36,11,0.0,0.73,0.43,25.73
2018-05-12T00:10:00-07:00,00:05:00,101153,60.48,25,3.0,11,-0.01,0.73,0.3,18.38
2018-05-12T00:10:00-07:00,00:05:00,101152,64.3,27,2.45,11,-0.03,0.48,0.22,13.91
2018-05-12T00:10:00-07:00,00:05:00,101151,61.29,28,3.0,11,-0.01,0.5,0.24,14.42
2018-05-12T00:10:00-07:00,00:05:00,101150,59.19,26,2.91,11,0.01,0.52,0.23,13.39
2018-05-12T00:10:00-07:00,00:05:00,101145,63.13,23,2.45,11,-0.02,0.42,0.16,10.24
2018-05-12T00:10:00-07:00,00:05:00,101144,60.43,28,3.27,11,0.0,0.44,0.21,12.46
2018-05-12T00:10:00-07:00,00:05:00,101143,59.43,35,4.45,11,0.0,0.45,0.26,15.58
2018-05-12T00:10:00-07:00,00:05:00,101142,63.13,23,1.91,11,-0.03,0.65,0.25,15.76
2018-05-12T00:10:00-07:00,00:05:00,101141,59.43,37,3.91,11,0.01,0.69,0.43,25.35
2018-05-12T00:10:00-07:00,00:05:00,101140,55.14,28,3.0,11,0.06,0.75,0.35,19.18
2018-05-12T00:10:00-07:00,00:05:00,101139,60.59,56,6.82,11,-0.01,0.82,0.77,46.48
2018-05-12T00:10:00-07:00,00:05:00,101138,57.08,49,5.45,11,0.04,0.87,0.71,40.67
2018-05-12T00:10:00-07:00,00:05:00,101137,51.68,28,3.36,11,0.13,0.96,0.45,23.24
2018-05-12T00:10:00-07:00,00:05:00,100903,53.32,19,2.0,11,4.03,36.23,11.47,611.8
2018-05-12T00:10:00-07:00,00:05:00,100902,62.68,22,1.82,11,-0.02,0.37,0.14,8.58
2018-05-12T00:10:00-07:00,00:05:00,100901,56.7,30,3.82,11,0.02,0.41,0.21,11.7
2018-05-12T00:10:00-07:00,00:05:00,100900,62.9,21,1.82,11,-0.02,0.37,0.13,8.19
2018-05-12T00:10:00-07:00,00:05:00,100899,63.39,28,2.82,11,-0.02,0.42,0.2,12.46
2018-05-12T00:10:00-07:00,00:05:00,100898,58.0,29,3.82,11,0.02,0.46,0.22,12.91
2018-05-12T00:10:00-07:00,00:05:00,100897,57.76,21,2.09,11,0.02,0.46,0.16,9.35
2018-05-12T00:10:00-07:00,00:05:00,100895,53.15,26,3.82,11,0.08,0.71,0.31,16.38
2018-05-12T00:10:00-07:00,00:05:00,100894,72.05,22,7.82,11,-0.11,0.52,0.19,13.86
2018-05-12T00:10:00-07:00,00:05:00,101187,,0,0.0,11,,,,0.0
2018-05-12T00:10:00-07:00,00:05:00,101186,65.75,4,0.45,11,-0.09,0.89,0.06,3.92
2018-05-12T00:10:00-07:00,00:05:00,101185,,0,0.0,11,,,,0.0
2018-05-12T00:10:00-07:00,00:05:00,101184,67.5,8,1.45,11,-0.1,0.77,0.1,6.92
2018-05-12T00:10:00-07:00,00:05:00,101183,68.75,4,0.64,11,-0.11,0.75,0.05,3.46
2018-05-12T00:10:00-07:00,00:05:00,101182,66.0,1,0.09,11,-0.07,0.69,0.01,0.76
2018-05-12T00:10:00-07:00,00:05:00,101181,62.38,8,1.27,11,-0.03,0.73,0.1,6.04
2018-05-12T00:10:00-07:00,00:05:00,101180,62.64,11,2.09,11,-0.03,0.72,0.13,8.31
2018-05-12T00:10:00-07:00,00:05:00,101179,67.5,2,0.18,11,-0.08,0.62,0.02,1.39
2018-05-12T00:10:00-07:00,00:05:00,101178,65.11,9,1.82,11,-0.05,0.64,0.1,6.26
2018-05-12T00:10:00-07:00,00:05:00,101177,62.17,6,1.0,11,-0.02,0.67,0.07,4.17
2018-05-12T00:10:00-07:00,00:05:00,101176,72.0,5,0.45,11,-0.19,0.93,0.08,5.6
2018-05-12T00:10:00-07:00,00:05:00,101175,66.33,12,1.55,11,-0.11,1.01,0.2,13.44
2018-05-12T00:10:00-07:00,00:05:00,101174,57.67,6,0.91,11,0.05,1.17,0.12,6.72
2018-05-12T00:10:00-07:00,00:05:00,101173,66.64,11,1.09,11,-0.08,0.71,0.13,8.64
2018-05-12T00:10:00-07:00,00:05:00,101172,61.65,23,3.55,11,-0.02,0.76,0.29,18.06
2018-05-12T00:10:00-07:00,00:05:00,101171,60.11,18,2.73,11,0.0,0.78,0.24,14.13
2018-05-12T00:10:00-07:00,00:05:00,101170,71.67,6,0.55,11,-0.17,0.89,0.09,6.36
2018-05-12T00:10:00-07:00,00:05:00,101169,66.5,24,3.0,11,-0.1,0.96,0.38,25.44
2018-05-12T00:10:00-07:00,00:05:00,100893,64.27,22,1.36,11,-0.02,0.27,0.1,6.38
2018-05-12T00:10:00-07:00,00:05:00,100892,64.19,27,2.64,11,-0.02,0.27,0.12,7.83
2018-05-12T00:10:00-07:00,00:05:00,100891,57.63,27,2.82,11,0.01,0.3,0.14,7.83
2018-05-12T00:10:00-07:00,00:05:00,100890,46.53,15,1.55,11,0.08,0.37,0.09,4.35
2018-05-12T00:15:00-07:00,00:05:00,101187,65.0,1,0.07,14,-0.08,0.9,0.02,0.98
2018-05-12T00:15:00-07:00,00:05:00,101186,63.14,7,0.79,14,-0.05,0.93,0.11,6.86
2018-05-12T00:15:00-07:00,00:05:00,101185,73.33,3,0.14,14,-0.16,0.71,0.04,2.6
2018-05-12T00:15:00-07:00,00:05:00,101184,66.7,10,0.71,14,-0.09,0.78,0.13,8.65
2018-05-12T00:15:00-07:00,00:05:00,101183,61.5,10,1.86,14,-0.02,0.84,0.14,8.65
2018-05-12T00:15:00-07:00,00:05:00,101182,68.33,3,0.21,14,-0.09,0.66,0.03,2.27
2018-05-12T00:15:00-07:00,00:05:00,101181,65.8,10,1.0,14,-0.07,0.69,0.11,7.55
2018-05-12T00:15:00-07:00,00:05:00,101180,63.67,18,2.07,14,-0.04,0.71,0.21,13.59
2018-05-12T00:15:00-07:00,00:05:00,101179,67.0,3,0.21,14,-0.07,0.62,0.03,2.09
2018-05-12T00:15:00-07:00,00:05:00,101178,66.33,12,1.29,14,-0.07,0.63,0.13,8.34
2018-05-12T00:15:00-07:00,00:05:00,101177,65.17,12,1.71,14,-0.06,0.64,0.13,8.34
2018-05-12T00:15:00-07:00,00:05:00,101176,70.0,2,0.14,14,-0.16,0.96,0.03,2.24
2018-05-12T00:15:00-07:00,00:05:00,101175,66.68,19,1.79,14,-0.11,1.01,0.32,21.28
2018-05-12T00:15:00-07:00,00:05:00,101174,61.75,12,1.57,14,-0.03,1.09,0.22,13.44
2018-05-12T00:15:00-07:00,00:05:00,101173,73.29,7,0.43,14,-0.14,0.64,0.07,5.5
2018-05-12T00:15:00-07:00,00:05:00,101172,63.0,29,3.0,14,-0.04,0.75,0.36,22.77
2018-05-12T00:15:00-07:00,00:05:00,101171,59.82,17,1.79,14,0.0,0.79,0.22,13.35
2018-05-12T00:15:00-07:00,00:05:00,101170,73.56,9,0.57,14,-0.2,0.86,0.13,9.54
2018-05-12T00:15:00-07:00,00:05:00,101169,67.41,27,2.64,14,-0.12,0.94,0.42,28.62
2018-05-12T00:15:00-07:00,00:05:00,101168,64.28,18,2.14,14,-0.07,0.99,0.3,19.08
2018-05-12T00:15:00-07:00,00:05:00,101167,67.07,14,1.0,14,-0.25,2.13,0.5,33.39
2018-05-12T00:15:00-07:00,00:05:00,101166,61.12,25,3.64,14,-0.04,2.34,0.98,59.63
2018-05-12T00:15:00-07:00,00:05:00,101165,61.23,13,1.43,14,-0.05,2.34,0.51,31.01
2018-05-12T00:15:00-07:00,00:05:00,101164,63.6,5,0.36,14,-0.12,1.99,0.17,10.55
2018-05-12T00:15:00-07:00,00:05:00,101163,57.8,10,1.0,14,0.08,2.19,0.37,21.1
2018-05-12T00:15:00-07:00,00:05:00,101162,52.44,9,0.64,14,0.3,2.41,0.36,18.99
2018-05-12T00:15:00-07:00,00:05:00,101161,67.67,9,0.79,14,-0.09,0.74,0.11,7.52
2018-05-12T00:15:00-07:00,00:05:00,101160,63.76,17,1.64,14,-0.05,0.79,0.22,14.2
2018-05-12T00:15:00-07:00,00:05:00,101158,61.86,21,1.5,14,-0.01,0.45,0.16,9.66
2018-05-12T00:15:00-07:00,00:05:00,101157,58.7,33,3.07,14,0.01,0.47,0.26,15.18
2018-05-12T00:15:00-07:00,00:05:00,101156,58.27,22,2.5,14,0.01,0.47,0.17,10.12
2018-05-12T00:15:00-07:00,00:05:00,101155,66.75,20,1.43,14,-0.07,0.66,0.22,14.7
2018-05-12T00:15:00-07:00,00:05:00,101154,61.82,33,3.36,14,-0.02,0.71,0.39,24.26
2018-05-12T00:15:00-07:00,00:05:00,101153,61.35,23,2.57,14,-0.02,0.72,0.28,16.91
2018-05-12T00:15:00-07:00,00:05:00,101152,68.14,21,1.36,14,-0.06,0.45,0.16,10.82
2018-05-12T00:15:00-07:00,00:05:00,101151,63.43,30,2.36,14,-0.03,0.49,0.24,15.45
2018-05-12T00:15:00-07:00,00:05:00,101150,59.69,36,4.5,14,0.0,0.52,0.31,18.54
2018-05-12T00:15:00-07:00,00:05:00,101145,63.93,27,2.0,14,-0.03,0.42,0.19,12.02
2018-05-12T00:15:00-07:00,00:05:00,101144,60.61,41,3.43,14,0.0,0.44,0.3,18.25
2018-05-12T00:15:00-07:00,00:05:00,101143,57.59,41,5.36,14,0.02,0.46,0.32,18.25
2018-05-12T00:15:00-07:00,00:05:00,101142,64.36,25,1.71,14,-0.05,0.64,0.27,17.13
2018-05-12T00:15:00-07:00,00:05:00,101141,58.13,39,3.21,14,0.02,0.71,0.46,26.72
2018-05-12T00:15:00-07:00,00:05:00,101140,57.86,29,3.0,14,0.03,0.71,0.34,19.87
2018-05-12T00:15:00-07:00,00:05:00,101139,60.46,61,5.57,14,-0.01,0.82,0.84,50.63
2018-05-12T00:15:00-07:00,00:05:00,101138,56.35,46,4.0,14,0.05,0.88,0.68,38.18
2018-05-12T00:15:00-07:00,00:05:00,101137,51.26,38,5.07,14,0.14,0.97,0.62,31.54
2018-05-12T00:15:00-07:00,00:05:00,100903,52.68,25,1.86,14,4.47,36.67,15.28,805.0
2018-05-12T00:15:00-07:00,00:05:00,100902,62.95,20,1.29,14,-0.02,0.37,0.12,7.8
2018-05-12T00:15:00-07:00,00:05:00,100901,59.76,38,3.29,14,0.0,0.39,0.25,14.82
2018-05-12T00:15:00-07:00,00:05:00,100900,62.43,21,1.86,14,-0.02,0.37,0.13,8.19
2018-05-12T00:15:00-07:00,00:05:00,100899,64.81,16,0.79,14,-0.03,0.41,0.11,7.12
2018-05-12T00:15:00-07:00,00:05:00,100898,59.84,31,2.5,14,0.0,0.45,0.23,13.8
2018-05-12T00:15:00-07:00,00:05:00,100897,57.2,25,3.43,14,0.02,0.47,0.19,11.13
2018-05-12T00:15:00-07:00,00:05:00,100895,47.53,43,5.21,14,0.17,0.8,0.57,27.09
2018-05-12T00:15:00-07:00,00:05:00,100894,57.71,38,5.29,14,0.02,0.65,0.41,23.94
2018-05-12T00:15:00-07:00,00:05:00,100893,63.55,22,1.14,14,-0.02,0.27,0.1,6.38
2018-05-12T00:15:00-07:00,00:05:00,100892,65.17,36,3.14,14,-0.02,0.27,0.16,10.44
2018-05-12T00:15:00-07:00,00:05:00,100891,56.08,38,4.36,14,0.02,0.31,0.2,11.02
2018-05-12T00:15:00-07:00,00:05:00,100890,50.13,16,1.21,14,0.06,0.35,0.09,4.64
2018-05-12T00:20:00-07:00,00:05:00,101187,65.0,1,0.09,11,-0.08,0.9,0.02,0.98
2018-05-12T00:20:00-07:00,00:05:00,101186,62.44,9,1.09,11,-0.04,0.94,0.14,8.82
2018-05-12T00:20:00-07:00,00:05:00,101185,71.0,1,0.09,11,-0.13,0.73,0.01,0.87
2018-05-12T00:20:00-07:00,00:05:00,101184,67.63,8,1.0,11,-0.1,0.77,0.1,6.92
2018-05-12T00:20:00-07:00,00:05:00,101177,58.5,8,1.91,11,0.02,0.71,0.1,5.56
2018-05-12T00:20:00-07:00,00:05:00,101176,75.67,3,0.18,11,-0.23,0.89,0.04,3.36
2018-05-12T00:20:00-07:00,00:05:00,101175,66.36,11,1.27,11,-0.11,1.01,0.19,12.32
2018-05-12T00:20:00-07:00,00:05:00,101174,61.38,8,1.64,11,-0.03,1.09,0.15,8.96
2018-05-12T00:20:00-07:00,00:05:00,101173,69.33,3,0.27,11,-0.11,0.68,0.03,2.36
2018-05-12T00:20:00-07:00,00:05:00,101172,63.5,20,2.36,11,-0.04,0.74,0.25,15.7
2018-05-12T00:20:00-07:00,00:05:00,101171,58.65,17,2.82,11,0.02,0.8,0.23,13.35
2018-05-12T00:20:00-07:00,00:05:00,101170,69.9,10,0.91,11,-0.15,0.91,0.15,10.6
2018-05-12T00:20:00-07:00,00:05:00,101169,64.35,20,2.27,11,-0.07,0.99,0.33,21.2
2018-05-12T00:20:00-07:00,00:05:00,101168,60.64,11,1.73,11,-0.01,1.05,0.19,11.66
2018-05-12T00:20:00-07:00,00:05:00,101167,70.63,8,0.55,11,-0.36,2.03,0.27,19.08
2018-05-12T00:20:00-07:00,00:05:00,101166,61.0,24,2.91,11,-0.04,2.35,0.94,57.24
2018-05-12T00:20:00-07:00,00:05:00,101165,57.27,11,1.82,11,0.11,2.5,0.46,26.24
2018-05-12T00:20:00-07:00,00:05:00,101164,64.83,6,0.45,11,-0.16,1.95,0.2,12.66
2018-05-12T00:20:00-07:00,00:05:00,101163,56.86,7,1.18,11,0.12,2.23,0.26,14.77
2018-05-12T00:20:00-07:00,00:05:00,101162,65.6,5,0.45,11,-0.18,1.93,0.16,10.55
