starttime,milepost,speed
00:00:00,58.8,61.65
00:00:00,61.25,67.85
00:00:00,62.47,68.46
00:00:00,62.8,66.25
00:00:00,64.29,56.36
00:00:00,64.34,53.95
00:00:00,65.9,59.07
00:00:00,67.4,59.56
00:00:00,68.55,58.05
00:00:00,69.31,55.88
00:00:00,70.9,55.67
00:00:00,71.37,56.67
00:00:00,73.71,41.61
00:05:00,58.8,61.48
00:05:00,61.25,67.78
00:05:00,62.47,68.76
00:05:00,62.8,65.57
00:05:00,64.29,52.45
00:05:00,64.34,51.06
00:05:00,65.9,58.55
00:05:00,67.4,59.61
00:05:00,68.55,57.80
00:05:00,69.31,56.15
00:05:00,70.9,55.88
00:05:00,71.37,56.65
00:05:00,73.71,41.05
00:10:00,58.8,61.74
00:10:00,61.25,66.63
00:10:00,62.47,68.25
00:10:00,62.8,64.32
00:10:00,64.29,54.30
00:10:00,64.34,49.06
00:10:00,65.9,58.90
00:10:00,67.4,59.61
00:10:00,68.55,58.36
00:10:00,69.31,55.79
00:10:00,70.9,55.93
00:10:00,71.37,56.69
00:10:00,73.71,40.75
00:15:00,58.8,60.26
00:15:00,61.25,66.33
00:15:00,62.47,68.47
00:15:00,62.8,65.42
00:15:00,64.29,59.13
00:15:00,64.34,52.16
00:15:00,65.9,59.09
00:15:00,67.4,59.94
00:15:00,68.55,58.67
00:15:00,69.31,56.04
00:15:00,70.9,56.32
00:15:00,71.37,56.66
00:15:00,73.71,39.54
00:20:00,58.8,61.21
00:20:00,61.25,67.15
00:20:00,62.47,67.79
00:20:00,62.8,65.66
00:20:00,64.29,57.74
00:20:00,64.34,50.63
00:20:00,65.9,58.67
00:20:00,67.4,59.64
00:20:00,68.55,58.19
00:20:00,69.31,55.60
00:20:00,70.9,56.58
00:20:00,71.37,57.74
00:20:00,73.71,40.71
00:25:00,58.8,61.82
00:25:00,61.25,66.54
00:25:00,62.47,67.99
00:25:00,62.8,65.79
00:25:00,64.29,52.18
00:25:00,64.34,55.47
00:25:00,65.9,59.25
00:25:00,67.4,58.99
00:25:00,68.55,58.41
00:25:00,69.31,55.80
00:25:00,70.9,55.77
00:25:00,71.37,56.97
00:25:00,73.71,41.18
00:30:00,58.8,60.29
00:30:00,61.25,66.47
00:30:00,62.47,68.24
00:30:00,62.8,64.48
00:30:00,64.29,50.77
00:30:00,64.34,51.91
00:30:00,65.9,58.66
00:30:00,67.4,59.47
00:30:00,68.55,58.27
00:30:00,69.31,55.83
00:30:00,70.9,55.89
00:30:00,71.37,57.42
00:30:00,73.71,41.44
00:35:00,58.8,59.88
00:35:00,61.25,66.02
00:35:00,62.47,69.08
