starttime,milepost,speed
00:00:00,2.1,58.26
00:00:00,2.4,61.22
00:00:00,3.43,55.35
00:00:00,4.9,61.23
00:00:00,5.7,52.26
00:05:00,2.1,58.56
00:05:00,2.4,61.04
00:05:00,3.43,55.19
00:05:00,4.9,61.31
00:05:00,5.7,52.37
00:10:00,2.1,58.58
00:10:00,2.4,61.05
00:10:00,3.43,55.26
00:10:00,4.9,61.36
00:10:00,5.7,52.03
00:15:00,2.1,58.15
00:15:00,2.4,60.73
00:15:00,3.43,55.36
00:15:00,4.9,61.51
00:15:00,5.7,52.85
00:20:00,2.1,58.53
00:20:00,2.4,60.88
00:20:00,3.43,55.03
00:20:00,4.9,61.15
00:20:00,5.7,52.24
00:25:00,2.1,58.67
00:25:00,2.4,60.95
00:25:00,3.43,54.39
00:25:00,4.9,60.95
00:25:00,5.7,52.42
00:30:00,2.1,58.21
00:30:00,2.4,61.21
00:30:00,3.43,54.96
00:30:00,4.9,61.14
00:30:00,5.7,52.82
00:35:00,2.1,57.99
00:35:00,2.4,60.74
00:35:00,3.43,55.51
00:35:00,4.9,61.58
00:35:00,5.7,52.47
00:40:00,2.1,58.29
00:40:00,2.4,60.98
00:40:00,3.43,54.44
00:40:00,4.9,61.45
00:40:00,5.7,52.98
00:45:00,2.1,58.20
00:45:00,2.4,61.20
00:45:00,3.43,55.48
00:45:00,4.9,61.38
00:45:00,5.7,52.34
00:50:00,2.1,58.14
00:50:00,2.4,61.31
00:50:00,3.43,55.35
00:50:00,4.9,61.41
00:50:00,5.7,52.74
00:55:00,2.1,58.06
00:55:00,2.4,61.03
00:55:00,3.43,54.60
00:55:00,4.9,61.32
00:55:00,5.7,52.34
01:00:00,2.1,58.45
01:00:00,2.4,60.49
01:00:00,3.43,55.32
01:00:00,4.9,61.80
01:00:00,5.7,52.96
01:05:00,2.1,58.03
01:05:00,2.4,60.87
01:05:00,3.43,54.36
01:05:00,4.9,61.29
01:05:00,5.7,53.60
01:10:00,2.1,57.97
01:10:00,2.4,60.80
01:10:00,3.43,54.64
01:10:00,4.9,61.52
01:10:00,5.7,53.11
01:15:00,2.1,58.25
01:15:00,2.4,61.01
01:15:00,3.43,54.27
01:15:00,4.9,61.09
01:15:00,5.7,53.00
01:20:00,2.1,58.96
01:20:00,2.4,61.05
01:20:00,3.43,55.18
01:20:00,4.9,61.36
01:20:00,5.7,52.70
01:25:00,2.1,58.15
01:25:00,2.4,61.26
01:25:00,3.43,54.99
01:25:00,4.9,61.32
01:25:00,5.7,52.34
01:30:00,2.1,58.15
01:30:00,2.4,60.87
01:30:00,3.43,54.71
01:30:00,4.9,61.45
01:30:00,5.7,51.82
01:35:00,2.1,58.60
01:35:00,2.4,60.62
01:35:00,3.43,54.81
01:35:00,4.9,61.16
01:35:00,5.7,52.53
01:40:00,2.1,58.48
01:40:00,2.4,61.38
01:40:00,3.43,54.25
01:40:00,4.9,61.19
01:40:00,5.7,52.51
01:45:00,2.1,58.67
01:45:00,2.4,60.86
01:45:00,3.43,54.42
01:45:00,4.9,61.43
01:45:00,5.7,53.74
01:50:00,2.1,59.53
01:50:00,2.4,61.02
01:50:00,3.43,54.83
01:50:00,4.9,61.00
01:50:00,5.7,51.83
01:55:00,2.1,58.65
01:55:00,2.4,60.89
01:55:00,3.43,55.23
01:55:00,4.9,61.43
01:55:00,5.7,52.55
02:00:00,2.1,58.62
02:00:00,2.4,60.47
02:00:00,3.43,55.20
02:00:00,4.9,61.49
02:00:00,5.7,53.20
02:05:00,2.1,58.47
02:05:00,2.4,60.54
02:05:00,3.43,54.27
02:05:00,4.9,61.09
02:05:00,5.7,52.61
02:10:00,2.1,58.62
02:10:00,2.4,60.48
02:10:00,3.43,55.65
02:10:00,4.9,61.18
02:10:00,5.7,52.48
02:15:00,2.1,58.97
02:15:00,2.4,59.55
02:15:00,3.43,55.21
02:15:00,4.9,62.05
02:15:00,5.7,53.02
02:20:00,2.1,58.74
02:20:00,2.4,60.50
02:20:00,3.43,55.02
02:20:00,4.9,61.87
02:20:00,5.7,53.10
02:25:00,2.1,59.04
02:25:00,2.4,60.37
02:25:00,3.43,54.34
02:25:00,4.9,61.25
02:25:00,5.7,52.99
02:30:00,2.1,58.64
02:30:00,2.4,61.13
02:30:00,3.43,54.53
02:30:00,4.9,61.54
02:30:00,5.7,53.03
02:35:00,2.1,59.41
02:35:00,2.4,60.39
02:35:00,3.43,54.52
02:35:00,4.9,61.52
02:35:00,5.7,53.22
02:40:00,2.1,59.70
02:40:00,2.4,61.03
02:40:00,3.43,55.33
02:40:00,4.9,61.24
02:40:00,5.7,52.48
02:45:00,2.1,59.76
02:45:00,2.4,60.35
02:45:00,3.43,55.35
02:45:00,4.9,61.77
02:45:00,5.7,53.59
02:50:00,2.1,59.50
02:50:00,2.4,60.67
02:50:00,3.43,54.51
02:50:00,4.9,61.67
02:50:00,5.7,53.27
02:55:00,2.1,59.94
02:55:00,2.4,60.71
02:55:00,3.43,53.90
02:55:00,4.9,61.83
02:55:00,5.7,53.08
03:00:00,2.1,59.04
03:00:00,2.4,59.80
03:00:00,3.43,55.35
03:00:00,4.9,61.14
03:00:00,5.7,52.55
03:05:00,2.1,59.21
03:05:00,2.4,60.35
03:05:00,3.43,54.15
03:05:00,4.9,60.63
03:05:00,5.7,53.05
03:10:00,2.1,58.54
03:10:00,2.4,60.45
03:10:00,3.43,53.92
03:10:00,4.9,62.11
03:10:00,5.7,52.32
03:15:00,2.1,58.74
03:15:00,2.4,60.70
03:15:00,3.43,54.72
03:15:00,4.9,62.17
03:15:00,5.7,54.73
03:20:00,2.1,59.52
03:20:00,2.4,60.31
03:20:00,3.43,54.63
03:20:00,4.9,61.78
03:20:00,5.7,54.17
03:25:00,2.1,60.45
03:25:00,2.4,61.61
03:25:00,3.43,55.42
03:25:00,4.9,62.03
03:25:00,5.7,54.26
03:30:00,2.1,60.59
03:30:00,2.4,60.74
03:30:00,3.43,55.14
03:30:00,4.9,62.56
03:30:00,5.7,53.60
03:35:00,2.1,60.02
03:35:00,2.4,61.43
03:35:00,3.43,55.32
03:35:00,4.9,62.16
03:35:00,5.7,53.12
03:40:00,2.1,59.97
03:40:00,2.4,61.41
03:40:00,3.43,56.18
03:40:00,4.9,62.59
03:40:00,5.7,54.54
03:45:00,2.1,60.04
03:45:00,2.4,61.85
03:45:00,3.43,56.52
03:45:00,4.9,62.51
03:45:00,5.7,54.04
03:50:00,2.1,59.52
03:50:00,2.4,61.03
03:50:00,3.43,55.79
03:50:00,4.9,62.14
03:50:00,5.7,52.80
03:55:00,2.1,60.82
03:55:00,2.4,60.21
03:55:00,3.43,55.05
03:55:00,4.9,61.62
03:55:00,5.7,52.88
04:00:00,2.1,59.27
04:00:00,2.4,60.64
04:00:00,3.43,54.19
04:00:00,4.9,61.57
04:00:00,5.7,52.60
04:05:00,2.1,59.62
04:05:00,2.4,60.78
04:05:00,3.43,54.96
04:05:00,4.9,61.91
04:05:00,5.7,53.28
04:10:00,2.1,59.43
04:10:00,2.4,60.10
04:10:00,3.43,55.27
04:10:00,4.9,61.46
04:10:00,5.7,53.23
04:15:00,2.1,59.88
04:15:00,2.4,61.98
04:15:00,3.43,54.85
04:15:00,4.9,61.42
04:15:00,5.7,53.83
04:20:00,2.1,59.71
04:20:00,2.4,61.34
04:20:00,3.43,55.29
04:20:00,4.9,62.18
04:20:00,5.7,53.86
04:25:00,2.1,59.56
04:25:00,2.4,61.46
04:25:00,3.43,56.02
04:25:00,4.9,62.13
04:25:00,5.7,53.70
04:30:00,2.1,60.27
04:30:00,2.4,61.44
04:30:00,3.43,55.83
04:30:00,4.9,62.08
04:30:00,5.7,54.25
04:35:00,2.1,60.76
04:35:00,2.4,61.86
04:35:00,3.43,55.93
04:35:00,4.9,62.33
04:35:00,5.7,55.07
04:40:00,2.1,59.59
04:40:00,2.4,62.23
04:40:00,3.43,57.11
04:40:00,4.9,62.07
04:40:00,5.7,54.40
04:45:00,2.1,60.49
04:45:00,2.4,62.18
04:45:00,3.43,56.11
04:45:00,4.9,62.51
04:45:00,5.7,55.33
04:50:00,2.1,60.23
04:50:00,2.4,62.31
04:50:00,3.43,56.20
04:50:00,4.9,62.85
04:50:00,5.7,55.06
04:55:00,2.1,60.30
04:55:00,2.4,62.08
04:55:00,3.43,55.77
04:55:00,4.9,62.41
04:55:00,5.7,55.39
05:00:00,2.1,60.34
05:00:00,2.4,62.63
05:00:00,3.43,55.36
05:00:00,4.9,62.38
05:00:00,5.7,54.57
05:05:00,2.1,59.26
05:05:00,2.4,62.55
05:05:00,3.43,55.42
05:05:00,4.9,62.35
05:05:00,5.7,55.02
05:10:00,2.1,58.71
05:10:00,2.4,62.28
05:10:00,3.43,56.18
05:10:00,4.9,62.08
05:10:00,5.7,53.98
05:15:00,2.1,59.14
05:15:00,2.4,62.23
05:15:00,3.43,55.71
05:15:00,4.9,61.98
