starttime,milepost,speed
00:00:00,2.1,58.21
00:00:00,2.4,60.70
00:00:00,3.43,54.82
00:00:00,4.9,61.35
00:00:00,5.7,52.69
00:05:00,2.1,58.40
00:05:00,2.4,60.86
00:05:00,3.43,55.02
00:05:00,4.9,61.05
00:05:00,5.7,53.12
00:10:00,2.1,58.36
00:10:00,2.4,60.89
00:10:00,3.43,55.26
00:10:00,4.9,60.92
00:10:00,5.7,52.74
00:15:00,2.1,58.18
00:15:00,2.4,60.59
00:15:00,3.43,55.00
00:15:00,4.9,61.11
00:15:00,5.7,52.46
00:20:00,2.1,58.28
00:20:00,2.4,60.69
00:20:00,3.43,54.61
00:20:00,4.9,61.14
00:20:00,5.7,52.61
00:25:00,2.1,58.53
00:25:00,2.4,61.10
00:25:00,3.43,54.41
00:25:00,4.9,61.52
00:25:00,5.7,52.23
00:30:00,2.1,58.52
00:30:00,2.4,60.82
00:30:00,3.43,54.23
00:30:00,4.9,61.08
00:30:00,5.7,52.88
00:35:00,2.1,58.66
00:35:00,2.4,60.54
00:35:00,3.43,55.01
00:35:00,4.9,61.53
00:35:00,5.7,52.83
00:40:00,2.1,58.89
00:40:00,2.4,61.28
00:40:00,3.43,54.88
00:40:00,4.9,61.08
00:40:00,5.7,52.93
00:45:00,2.1,58.55
00:45:00,2.4,60.88
00:45:00,3.43,55.41
00:45:00,4.9,61.49
00:45:00,5.7,52.17
00:50:00,2.1,58.35
00:50:00,2.4,61.04
00:50:00,3.43,55.69
00:50:00,4.9,61.17
00:50:00,5.7,52.60
00:55:00,2.1,58.67
00:55:00,2.4,60.48
00:55:00,3.43,54.48
00:55:00,4.9,60.72
00:55:00,5.7,53.00
01:00:00,2.1,58.73
01:00:00,2.4,61.00
01:00:00,3.43,54.55
01:00:00,4.9,61.57
01:00:00,5.7,52.67
01:05:00,2.1,58.19
01:05:00,2.4,60.77
01:05:00,3.43,54.43
01:05:00,4.9,61.04
01:05:00,5.7,52.96
01:10:00,2.1,58.68
01:10:00,2.4,60.73
01:10:00,3.43,54.29
01:10:00,4.9,60.92
01:10:00,5.7,53.15
01:15:00,2.1,58.82
01:15:00,2.4,60.88
01:15:00,3.43,54.01
01:15:00,4.9,61.57
01:15:00,5.7,51.58
01:20:00,2.1,59.18
01:20:00,2.4,61.35
01:20:00,3.43,54.86
01:20:00,4.9,60.98
01:20:00,5.7,52.20
01:25:00,2.1,59.09
01:25:00,2.4,61.27
01:25:00,3.43,55.03
01:25:00,4.9,61.21
01:25:00,5.7,52.66
01:30:00,2.1,58.75
01:30:00,2.4,60.47
01:30:00,3.43,54.36
01:30:00,4.9,61.11
01:30:00,5.7,53.13
01:35:00,2.1,58.70
01:35:00,2.4,60.57
01:35:00,3.43,55.27
01:35:00,4.9,61.38
01:35:00,5.7,53.39
01:40:00,2.1,58.80
01:40:00,2.4,60.56
01:40:00,3.43,54.88
01:40:00,4.9,61.43
01:40:00,5.7,53.66
01:45:00,2.1,58.93
01:45:00,2.4,60.59
01:45:00,3.43,54.79
01:45:00,4.9,61.56
01:45:00,5.7,53.30
01:50:00,2.1,59.62
01:50:00,2.4,59.84
01:50:00,3.43,54.98
01:50:00,4.9,61.40
01:50:00,5.7,52.81
01:55:00,2.1,58.30
01:55:00,2.4,60.62
01:55:00,3.43,54.78
01:55:00,4.9,60.73
01:55:00,5.7,52.58
02:00:00,2.1,58.34
02:00:00,2.4,59.82
02:00:00,3.43,54.89
02:00:00,4.9,61.64
02:00:00,5.7,52.46
02:05:00,2.1,59.75
02:05:00,2.4,60.02
02:05:00,3.43,54.33
02:05:00,4.9,61.52
02:05:00,5.7,52.73
02:10:00,2.1,59.42
02:10:00,2.4,60.61
02:10:00,3.43,54.84
02:10:00,4.9,61.47
02:10:00,5.7,53.24
02:15:00,2.1,60.45
02:15:00,2.4,60.73
02:15:00,3.43,55.02
02:15:00,4.9,61.69
02:15:00,5.7,52.80
02:20:00,2.1,59.03
02:20:00,2.4,60.44
02:20:00,3.43,54.55
02:20:00,4.9,61.21
02:20:00,5.7,53.30
02:25:00,2.1,59.81
02:25:00,2.4,60.25
02:25:00,3.43,54.88
02:25:00,4.9,61.51
02:25:00,5.7,53.01
02:30:00,2.1,59.15
02:30:00,2.4,59.87
02:30:00,3.43,54.53
02:30:00,4.9,61.13
02:30:00,5.7,53.87
02:35:00,2.1,59.00
02:35:00,2.4,60.42
02:35:00,3.43,55.12
02:35:00,4.9,61.91
02:35:00,5.7,53.75
02:40:00,2.1,59.96
02:40:00,2.4,61.22
02:40:00,3.43,55.30
02:40:00,4.9,61.68
02:40:00,5.7,54.11
02:45:00,2.1,59.46
02:45:00,2.4,60.54
02:45:00,3.43,56.21
02:45:00,4.9,61.67
02:45:00,5.7,53.20
02:50:00,2.1,60.64
02:50:00,2.4,60.07
02:50:00,3.43,55.55
02:50:00,4.9,61.72
02:50:00,5.7,52.90
02:55:00,2.1,59.57
02:55:00,2.4,60.17
02:55:00,3.43,56.14
02:55:00,4.9,61.55
02:55:00,5.7,53.64
03:00:00,2.1,59.72
03:00:00,2.4,60.47
03:00:00,3.43,55.53
03:00:00,4.9,61.46
03:00:00,5.7,53.14
03:05:00,2.1,59.82
03:05:00,2.4,60.10
03:05:00,3.43,55.14
03:05:00,4.9,61.17
03:05:00,5.7,53.02
03:10:00,2.1,59.11
03:10:00,2.4,60.50
03:10:00,3.43,55.32
03:10:00,4.9,61.33
03:10:00,5.7,53.73
03:15:00,2.1,59.85
03:15:00,2.4,60.41
03:15:00,3.43,56.23
03:15:00,4.9,61.54
03:15:00,5.7,52.38
03:20:00,2.1,60.38
03:20:00,2.4,60.56
03:20:00,3.43,55.76
03:20:00,4.9,61.42
03:20:00,5.7,54.86
03:25:00,2.1,60.41
03:25:00,2.4,61.79
03:25:00,3.43,55.48
03:25:00,4.9,62.04
03:25:00,5.7,54.62
03:30:00,2.1,60.07
03:30:00,2.4,60.74
03:30:00,3.43,55.93
03:30:00,4.9,62.02
03:30:00,5.7,54.48
03:35:00,2.1,60.42
03:35:00,2.4,61.74
03:35:00,3.43,56.89
03:35:00,4.9,62.03
03:35:00,5.7,54.31
03:40:00,2.1,60.82
03:40:00,2.4,62.39
03:40:00,3.43,56.65
03:40:00,4.9,62.19
03:40:00,5.7,54.16
03:45:00,2.1,59.96
03:45:00,2.4,61.67
03:45:00,3.43,56.65
03:45:00,4.9,62.42
03:45:00,5.7,53.77
03:50:00,2.1,60.51
03:50:00,2.4,61.31
03:50:00,3.43,56.12
03:50:00,4.9,61.48
03:50:00,5.7,53.94
03:55:00,2.1,60.62
03:55:00,2.4,60.49
03:55:00,3.43,55.76
03:55:00,4.9,61.72
03:55:00,5.7,54.36
04:00:00,2.1,59.79
04:00:00,2.4,61.06
04:00:00,3.43,55.57
04:00:00,4.9,61.70
