starttime,milepost,speed
00:00:00,1.96,69.84
00:00:00,3.55,64.39
00:00:00,5.39,69.52
00:00:00,6.88,59.66
00:00:00,7.6,59.52
00:00:00,9.03,63.68
00:00:00,10.2,55.69
00:00:00,11.05,59.75
00:00:00,12.94,59.75
00:00:00,13.58,60.50
00:00:00,14.56,63.68
00:00:00,15.09,48.05
00:00:00,16.2,60.99
00:00:00,18.1,53.38
00:00:00,19.4,61.88
00:00:00,19.78,61.90
00:00:00,21.12,62.88
00:00:00,21.68,63.70
00:00:00,23.27,67.29
00:00:00,23.41,61.62
00:00:00,24.82,61.90
00:00:00,24.92,61.92
00:05:00,1.96,69.96
00:05:00,3.55,64.75
00:05:00,5.39,69.66
00:05:00,6.88,60.08
00:05:00,7.6,59.58
00:05:00,9.03,63.71
00:05:00,10.2,55.52
00:05:00,11.05,59.26
00:05:00,12.94,59.71
00:05:00,13.58,60.60
00:05:00,14.56,63.82
00:05:00,15.09,49.58
00:05:00,16.2,60.87
00:05:00,18.1,55.88
00:05:00,19.4,62.66
00:05:00,19.78,61.91
00:05:00,21.12,62.85
00:05:00,21.68,64.10
00:05:00,23.27,67.55
00:05:00,23.41,61.61
00:05:00,24.82,61.67
00:05:00,24.92,61.68
00:10:00,1.96,70.03
00:10:00,3.55,64.26
00:10:00,5.39,69.53
00:10:00,6.88,59.81
00:10:00,7.6,59.48
00:10:00,9.03,63.40
00:10:00,10.2,54.85
00:10:00,11.05,59.04
00:10:00,12.94,60.01
00:10:00,13.58,60.49
00:10:00,14.56,63.38
00:10:00,15.09,49.45
00:10:00,16.2,61.32
00:10:00,18.1,56.48
00:10:00,19.4,62.09
00:10:00,19.78,61.99
00:10:00,21.12,62.93
00:10:00,21.68,63.97
00:10:00,23.27,67.81
00:10:00,23.41,61.80
00:10:00,24.82,61.86
00:10:00,24.92,61.86
00:15:00,1.96,69.48
00:15:00,3.55,64.97
00:15:00,5.39,69.83
00:15:00,6.88,60.21
00:15:00,7.6,59.26
00:15:00,9.03,63.01
00:15:00,10.2,54.64
00:15:00,11.05,58.61
00:15:00,12.94,59.99
00:15:00,13.58,60.31
00:15:00,14.56,63.28
00:15:00,15.09,48.35
00:15:00,16.2,61.00
00:15:00,18.1,56.10
00:15:00,19.4,62.13
00:15:00,19.78,61.81
00:15:00,21.12,62.85
00:15:00,21.68,64.19
00:15:00,23.27,68.46
00:15:00,23.41,62.05
00:15:00,24.82,62.25
00:15:00,24.92,62.22
00:20:00,1.96,69.75
00:20:00,3.55,64.94
00:20:00,5.39,69.25
00:20:00,6.88,59.61
00:20:00,7.6,59.47
00:20:00,9.03,63.06
00:20:00,10.2,54.69
00:20:00,11.05,58.75
00:20:00,12.94,59.73
00:20:00,13.58,60.42
00:20:00,14.56,63.66
00:20:00,15.09,48.95
00:20:00,16.2,60.43
00:20:00,18.1,55.33
00:20:00,19.4,61.96
00:20:00,19.78,61.82
00:20:00,21.12,63.01
00:20:00,21.68,64.72
00:20:00,23.27,68.40
00:20:00,23.41,62.17
00:20:00,24.82,62.13
00:20:00,24.92,62.15
00:25:00,1.96,69.66
00:25:00,3.55,64.65
00:25:00,5.39,69.19
00:25:00,6.88,59.01
00:25:00,7.6,59.46
00:25:00,9.03,63.15
00:25:00,10.2,55.98
00:25:00,11.05,58.55
00:25:00,12.94,59.49
00:25:00,13.58,60.56
00:25:00,14.56,63.39
00:25:00,15.09,46.12
00:25:00,16.2,60.39
00:25:00,18.1,55.19
00:25:00,19.4,61.57
00:25:00,19.78,61.75
00:25:00,21.12,62.46
00:25:00,21.68,64.12
00:25:00,23.27,68.02
00:25:00,23.41,62.54
00:25:00,24.82,62.22
