starttime,milepost,speed
00:00:00,0.45,50.03
00:00:00,1.21,58.21
00:00:00,1.82,58.72
00:00:00,2.1,57.98
00:00:00,2.4,62.58
00:00:00,3.36,61.33
00:00:00,3.43,56.49
00:00:00,4.25,61.37
00:00:00,4.9,59.63
00:00:00,5.03,59.85
00:00:00,5.7,52.53
00:00:00,5.82,62.34
00:00:00,6.7,56.91
00:00:00,10.04,60.96
00:00:00,11.47,65.39
00:00:00,12.16,62.20
00:00:00,13.04,64.49
00:00:00,14.4,67.49
00:00:00,15.17,62.11
00:00:00,15.94,64.34
00:00:00,16.9,59.60
00:05:00,0.45,50.22
00:05:00,1.21,58.17
00:05:00,1.82,59.11
00:05:00,2.1,58.28
00:05:00,2.4,62.09
00:05:00,3.36,61.28
00:05:00,3.43,56.54
00:05:00,4.25,62.02
00:05:00,4.9,59.10
00:05:00,5.03,59.34
00:05:00,5.7,52.43
00:05:00,5.82,60.92
00:05:00,6.7,56.40
00:05:00,10.04,61.25
00:05:00,11.47,65.33
00:05:00,12.16,62.16
00:05:00,13.04,65.04
00:05:00,14.4,67.81
00:05:00,15.17,62.01
00:05:00,15.94,64.73
00:05:00,16.9,59.93
00:10:00,0.45,50.70
00:10:00,1.21,57.23
00:10:00,1.82,58.69
00:10:00,2.1,57.68
00:10:00,2.4,61.85
00:10:00,3.36,60.25
00:10:00,3.43,56.35
00:10:00,4.25,61.51
00:10:00,4.9,59.06
00:10:00,5.03,58.88
00:10:00,5.7,52.36
00:10:00,5.82,61.82
00:10:00,6.7,56.54
00:10:00,10.04,61.54
00:10:00,11.47,65.49
00:10:00,12.16,62.11
00:10:00,13.04,65.03
00:10:00,14.4,67.88
00:10:00,15.17,62.12
00:10:00,15.94,64.21
00:10:00,16.9,59.83
00:15:00,0.45,50.78
00:15:00,1.21,57.08
00:15:00,1.82,58.09
00:15:00,2.1,57.43
00:15:00,2.4,61.73
00:15:00,3.36,61.08
00:15:00,3.43,56.19
00:15:00,4.25,61.90
00:15:00,4.9,59.42
00:15:00,5.03,59.32
00:15:00,5.7,52.31
00:15:00,5.82,58.20
00:15:00,6.7,56.75
00:15:00,10.04,61.08
00:15:00,11.47,65.21
00:15:00,12.16,61.76
00:15:00,13.04,64.84
00:15:00,14.4,67.56
00:15:00,15.17,62.18
00:15:00,15.94,64.64
00:15:00,16.9,59.48
00:20:00,0.45,51.06
00:20:00,1.21,57.22
00:20:00,1.82,58.53
00:20:00,2.1,58.29
00:20:00,2.4,62.19
00:20:00,3.36,61.26
00:20:00,3.43,56.08
00:20:00,4.25,61.65
00:20:00,4.9,59.01
00:20:00,5.03,58.88
00:20:00,5.7,51.89
00:20:00,5.82,62.12
00:20:00,6.7,56.76
00:20:00,10.04,61.08
00:20:00,11.47,65.28
00:20:00,12.16,62.03
00:20:00,13.04,64.87
00:20:00,14.4,66.66
00:20:00,15.17,61.97
00:20:00,15.94,64.67
00:20:00,16.9,59.29
00:25:00,0.45,50.83
00:25:00,1.21,56.96
00:25:00,1.82,58.72
00:25:00,2.1,57.99
00:25:00,2.4,61.63
00:25:00,3.36,60.45
00:25:00,3.43,55.88
00:25:00,4.25,60.65
00:25:00,4.9,59.13
00:25:00,5.03,59.20
00:25:00,5.7,52.60
00:25:00,5.82,65.00
00:25:00,6.7,57.10
00:25:00,10.04,60.89
00:25:00,11.47,64.89
00:25:00,12.16,61.44
00:25:00,13.04,64.76
00:25:00,14.4,67.53
00:25:00,15.17,61.87
00:25:00,15.94,64.23
00:25:00,16.9,59.65
00:30:00,0.45,50.64
00:30:00,1.21,57.11
00:30:00,1.82,59.25
00:30:00,2.1,58.22
00:30:00,2.4,62.31
00:30:00,3.36,60.99
00:30:00,3.43,55.98
00:30:00,4.25,61.47
