starttime,milepost,speed
00:00:00,0.45,50.25
00:00:00,1.21,59.56
00:00:00,1.82,60.16
00:00:00,2.1,60.32
00:00:00,2.4,51.07
00:00:00,3.36,62.57
00:00:00,3.43,62.36
00:00:00,4.25,63.26
00:00:00,4.9,63.03
00:00:00,5.03,61.50
00:00:00,5.7,53.82
00:00:00,5.82,66.40
00:00:00,6.7,57.51
00:00:00,10.04,62.58
00:00:00,11.47,67.21
00:00:00,12.16,63.84
00:00:00,13.04,66.22
00:00:00,14.4,68.70
00:00:00,15.17,63.25
00:00:00,15.94,65.69
00:00:00,16.9,57.83
00:05:00,0.45,50.05
00:05:00,1.21,59.29
00:05:00,1.82,60.21
00:05:00,2.1,60.20
00:05:00,2.4,52.84
00:05:00,3.36,62.82
00:05:00,3.43,62.63
00:05:00,4.25,63.09
00:05:00,4.9,62.27
00:05:00,5.03,61.57
00:05:00,5.7,53.72
00:05:00,5.82,66.04
00:05:00,6.7,57.50
00:05:00,10.04,62.73
00:05:00,11.47,66.95
00:05:00,12.16,63.63
00:05:00,13.04,66.21
00:05:00,14.4,69.07
00:05:00,15.17,63.92
00:05:00,15.94,66.30
00:05:00,16.9,57.84
00:10:00,0.45,50.92
00:10:00,1.21,59.54
00:10:00,1.82,60.28
00:10:00,2.1,59.60
00:10:00,2.4,51.74
00:10:00,3.36,62.87
00:10:00,3.43,62.36
00:10:00,4.25,63.23
00:10:00,4.9,63.07
00:10:00,5.03,61.80
00:10:00,5.7,54.26
00:10:00,5.82,65.85
00:10:00,6.7,57.16
00:10:00,10.04,62.69
00:10:00,11.47,66.87
00:10:00,12.16,63.67
00:10:00,13.04,66.59
00:10:00,14.4,69.55
00:10:00,15.17,64.28
00:10:00,15.94,65.89
00:10:00,16.9,57.76
00:15:00,0.45,51.28
00:15:00,1.21,59.52
00:15:00,1.82,60.54
00:15:00,2.1,60.69
00:15:00,2.4,51.75
00:15:00,3.36,62.93
00:15:00,3.43,62.12
00:15:00,4.25,63.29
00:15:00,4.9,62.78
00:15:00,5.03,62.05
00:15:00,5.7,52.97
00:15:00,5.82,66.46
00:15:00,6.7,58.06
00:15:00,10.04,62.52
00:15:00,11.47,67.02
00:15:00,12.16,63.66
00:15:00,13.04,66.78
00:15:00,14.4,68.92
00:15:00,15.17,63.66
00:15:00,15.94,66.23
00:15:00,16.9,58.84
00:20:00,0.45,51.19
00:20:00,1.21,59.41
00:20:00,1.82,60.42
00:20:00,2.1,59.86
00:20:00,2.4,51.72
00:20:00,3.36,62.65
00:20:00,3.43,62.40
00:20:00,4.25,63.38
00:20:00,4.9,63.24
00:20:00,5.03,61.76
00:20:00,5.7,54.07
00:20:00,5.82,66.47
00:20:00,6.7,57.94
00:20:00,10.04,62.52
00:20:00,11.47,66.91
00:20:00,12.16,63.81
00:20:00,13.04,66.58
00:20:00,14.4,69.39
00:20:00,15.17,64.00
00:20:00,15.94,66.01
00:20:00,16.9,58.54
00:25:00,0.45,51.30
00:25:00,1.21,59.77
00:25:00,1.82,60.44
00:25:00,2.1,60.88
00:25:00,2.4,51.60
00:25:00,3.36,62.89
00:25:00,3.43,62.29
00:25:00,4.25,63.10
00:25:00,4.9,62.12
00:25:00,5.03,61.55
00:25:00,5.7,53.92
00:25:00,5.82,66.30
00:25:00,6.7,58.00
00:25:00,10.04,63.05
00:25:00,11.47,67.33
00:25:00,12.16,64.04
00:25:00,13.04,66.55
00:25:00,14.4,69.30
00:25:00,15.17,63.98
00:25:00,15.94,66.04
00:25:00,16.9,56.92
00:30:00,0.45,51.13
00:30:00,1.21,59.46
00:30:00,1.82,60.60
00:30:00,2.1,60.13
00:30:00,2.4,51.75
00:30:00,3.36,62.91
00:30:00,3.43,62.54
00:30:00,4.25,63.34
00:30:00,4.9,62.97
00:30:00,5.03,61.91
00:30:00,5.7,52.22
00:30:00,5.82,66.46
00:30:00,6.7,57.79
00:30:00,10.04,62.32
00:30:00,11.47,66.74
00:30:00,12.16,63.35
00:30:00,13.04,66.03
00:30:00,14.4,69.50
00:30:00,15.17,64.10
00:30:00,15.94,65.80
00:30:00,16.9,57.99
00:35:00,0.45,51.26
00:35:00,1.21,59.94
00:35:00,1.82,60.43
00:35:00,2.1,59.12
00:35:00,2.4,51.76
00:35:00,3.36,62.87
00:35:00,3.43,61.86
00:35:00,4.25,63.45
00:35:00,4.9,62.37
00:35:00,5.03,61.70
00:35:00,5.7,54.47
00:35:00,5.82,66.71
00:35:00,6.7,57.75
00:35:00,10.04,62.83
00:35:00,11.47,66.84
00:35:00,12.16,63.38
00:35:00,13.04,66.17
00:35:00,14.4,69.14
00:35:00,15.17,63.66
00:35:00,15.94,65.22
00:35:00,16.9,57.51
00:40:00,0.45,51.81
00:40:00,1.21,59.75
00:40:00,1.82,60.45
00:40:00,2.1,59.22
00:40:00,2.4,50.80
00:40:00,3.36,62.71
00:40:00,3.43,62.17
00:40:00,4.25,63.56
00:40:00,4.9,62.39
00:40:00,5.03,62.00
00:40:00,5.7,53.78
00:40:00,5.82,65.62
00:40:00,6.7,57.99
00:40:00,10.04,62.40
00:40:00,11.47,66.54
00:40:00,12.16,63.66
00:40:00,13.04,66.63
00:40:00,14.4,68.61
00:40:00,15.17,63.65
00:40:00,15.94,65.43
00:40:00,16.9,57.17
00:45:00,0.45,51.27
00:45:00,1.21,59.85
00:45:00,1.82,60.52
00:45:00,2.1,59.07
00:45:00,2.4,51.53
00:45:00,3.36,62.99
00:45:00,3.43,62.05
00:45:00,4.25,63.45
00:45:00,4.9,62.95
00:45:00,5.03,62.20
00:45:00,5.7,53.45
00:45:00,5.82,66.64
00:45:00,6.7,57.38
00:45:00,10.04,62.69
00:45:00,11.47,67.07
00:45:00,12.16,63.71
00:45:00,13.04,66.92
00:45:00,14.4,69.83
00:45:00,15.17,63.95
00:45:00,15.94,66.54
00:45:00,16.9,57.23
00:50:00,0.45,51.91
00:50:00,1.21,59.74
00:50:00,1.82,60.71
00:50:00,2.1,60.49
00:50:00,2.4,50.79
00:50:00,3.36,62.97
00:50:00,3.43,62.39
00:50:00,4.25,63.67
00:50:00,4.9,62.57
00:50:00,5.03,62.03
00:50:00,5.7,53.91
00:50:00,5.82,66.78
00:50:00,6.7,57.60
00:50:00,10.04,63.13
00:50:00,11.47,67.37
00:50:00,12.16,63.68
00:50:00,13.04,66.74
00:50:00,14.4,68.52
00:50:00,15.17,63.30
00:50:00,15.94,65.66
00:50:00,16.9,56.17
00:55:00,0.45,51.62
00:55:00,1.21,59.72
00:55:00,1.82,60.30
00:55:00,2.1,59.65
00:55:00,2.4,50.87
00:55:00,3.36,63.15
00:55:00,3.43,61.66
00:55:00,4.25,63.53
00:55:00,4.9,62.31
00:55:00,5.03,61.84
00:55:00,5.7,53.51
00:55:00,5.82,65.87
00:55:00,6.7,57.73
00:55:00,10.04,62.35
00:55:00,11.47,66.93
00:55:00,12.16,63.32
00:55:00,13.04,66.51
00:55:00,14.4,68.34
00:55:00,15.17,63.75
00:55:00,15.94,65.32
00:55:00,16.9,57.04
01:00:00,0.45,51.63
01:00:00,1.21,59.82
01:00:00,1.82,59.55
01:00:00,2.1,61.10
01:00:00,2.4,51.50
01:00:00,3.36,62.92
01:00:00,3.43,61.98
01:00:00,4.25,63.39
01:00:00,4.9,62.79
01:00:00,5.03,62.04
01:00:00,5.7,53.43
01:00:00,5.82,66.44
01:00:00,6.7,58.00
01:00:00,10.04,62.78
01:00:00,11.47,66.48
01:00:00,12.16,63.28
01:00:00,13.04,66.11
01:00:00,14.4,69.33
01:00:00,15.17,63.42
01:00:00,15.94,65.12
01:00:00,16.9,57.43
01:05:00,0.45,51.33
01:05:00,1.21,59.85
01:05:00,1.82,59.71
01:05:00,2.1,58.93
01:05:00,2.4,49.58
01:05:00,3.36,63.02
01:05:00,3.43,61.99
01:05:00,4.25,63.46
01:05:00,4.9,62.30
01:05:00,5.03,62.17
01:05:00,5.7,53.47
01:05:00,5.82,66.41
01:05:00,6.7,57.76
01:05:00,10.04,62.57
01:05:00,11.47,66.40
01:05:00,12.16,63.17
01:05:00,13.04,66.03
01:05:00,14.4,69.26
01:05:00,15.17,64.10
01:05:00,15.94,65.58
01:05:00,16.9,58.68
01:10:00,0.45,51.79
01:10:00,1.21,59.75
01:10:00,1.82,59.36
01:10:00,2.1,60.83
01:10:00,2.4,50.93
01:10:00,3.36,62.99
01:10:00,3.43,61.18
01:10:00,4.25,63.42
01:10:00,4.9,61.74
01:10:00,5.03,61.80
01:10:00,5.7,54.20
01:10:00,5.82,65.44
01:10:00,6.7,57.74
01:10:00,10.04,62.70
01:10:00,11.47,66.63
01:10:00,12.16,63.33
01:10:00,13.04,65.63
01:10:00,14.4,68.95
01:10:00,15.17,63.57
01:10:00,15.94,65.28
01:10:00,16.9,56.43
01:15:00,0.45,51.42
01:15:00,1.21,59.54
01:15:00,1.82,59.52
01:15:00,2.1,59.05
01:15:00,2.4,50.38
01:15:00,3.36,62.99
01:15:00,3.43,61.35
01:15:00,4.25,63.54
01:15:00,4.9,62.19
01:15:00,5.03,62.36
01:15:00,5.7,52.79
01:15:00,5.82,65.70
01:15:00,6.7,57.58
01:15:00,10.04,62.43
01:15:00,11.47,66.60
01:15:00,12.16,63.26
01:15:00,13.04,65.59
01:15:00,14.4,69.02
01:15:00,15.17,63.91
01:15:00,15.94,65.86
01:15:00,16.9,57.35
01:20:00,0.45,51.77
01:20:00,1.21,59.91
01:20:00,1.82,59.79
01:20:00,2.1,59.27
01:20:00,2.4,50.26
01:20:00,3.36,63.05
01:20:00,3.43,61.20
01:20:00,4.25,63.18
01:20:00,4.9,61.70
01:20:00,5.03,61.89
01:20:00,5.7,53.26
01:20:00,5.82,66.16
01:20:00,6.7,57.14
01:20:00,10.04,62.25
01:20:00,11.47,66.43
01:20:00,12.16,62.97
01:20:00,13.04,66.57
01:20:00,14.4,69.49
01:20:00,15.17,63.76
01:20:00,15.94,66.10
01:20:00,16.9,56.29
01:25:00,0.45,51.25
01:25:00,1.21,59.49
01:25:00,1.82,59.51
01:25:00,2.1,59.87
01:25:00,2.4,51.51
01:25:00,3.36,63.06
01:25:00,3.43,61.16
01:25:00,4.25,63.28
01:25:00,4.9,62.41
01:25:00,5.03,62.01
01:25:00,5.7,53.45
01:25:00,5.82,66.65
01:25:00,6.7,57.48
01:25:00,10.04,62.56
01:25:00,11.47,66.60
01:25:00,12.16,63.62
01:25:00,13.04,66.29
01:25:00,14.4,67.98
01:25:00,15.17,63.45
01:25:00,15.94,65.52
01:25:00,16.9,57.63
01:30:00,0.45,51.33
01:30:00,1.21,59.70
01:30:00,1.82,59.85
01:30:00,2.1,60.40
01:30:00,2.4,50.82
01:30:00,3.36,63.15
01:30:00,3.43,61.35
01:30:00,4.25,63.85
01:30:00,4.9,61.69
01:30:00,5.03,62.14
01:30:00,5.7,53.29
01:30:00,5.82,65.37
01:30:00,6.7,57.44
01:30:00,10.04,62.77
01:30:00,11.47,67.38
01:30:00,12.16,63.43
01:30:00,13.04,66.40
01:30:00,14.4,68.84
01:30:00,15.17,62.95
01:30:00,15.94,65.61
01:30:00,16.9,55.59
01:35:00,0.45,51.93
01:35:00,1.21,60.05
01:35:00,1.82,59.90
01:35:00,2.1,59.96
01:35:00,2.4,50.78
01:35:00,3.36,63.20
01:35:00,3.43,62.73
01:35:00,4.25,63.73
01:35:00,4.9,62.57
01:35:00,5.03,62.50
01:35:00,5.7,52.66
01:35:00,5.82,66.09
01:35:00,6.7,57.96
01:35:00,10.04,62.22
01:35:00,11.47,66.43
01:35:00,12.16,63.16
01:35:00,13.04,65.92
01:35:00,14.4,68.83
01:35:00,15.17,63.74
01:35:00,15.94,65.15
01:35:00,16.9,58.14
01:40:00,0.45,51.89
01:40:00,1.21,60.05
01:40:00,1.82,59.84
01:40:00,2.1,59.02
01:40:00,2.4,51.37
01:40:00,3.36,63.14
01:40:00,3.43,61.55
01:40:00,4.25,63.34
01:40:00,4.9,61.89
01:40:00,5.03,61.90
01:40:00,5.7,53.86
01:40:00,5.82,65.63
01:40:00,6.7,57.81
01:40:00,10.04,62.76
01:40:00,11.47,67.34
01:40:00,12.16,63.60
01:40:00,13.04,66.77
01:40:00,14.4,68.54
01:40:00,15.17,63.26
01:40:00,15.94,65.08
01:40:00,16.9,56.64
01:45:00,0.45,50.82
01:45:00,1.21,60.05
01:45:00,1.82,60.06
01:45:00,2.1,60.49
01:45:00,2.4,50.33
01:45:00,3.36,63.34
01:45:00,3.43,62.05
01:45:00,4.25,63.63
01:45:00,4.9,61.82
01:45:00,5.03,62.30
01:45:00,5.7,54.68
01:45:00,5.82,66.98
01:45:00,6.7,57.58
01:45:00,10.04,62.33
01:45:00,11.47,65.78
01:45:00,12.16,63.13
01:45:00,13.04,65.78
01:45:00,14.4,68.29
01:45:00,15.17,63.94
01:45:00,15.94,65.14
01:45:00,16.9,57.73
01:50:00,0.45,51.21
01:50:00,1.21,59.87
01:50:00,1.82,60.12
01:50:00,2.1,59.52
01:50:00,2.4,50.89
01:50:00,3.36,63.11
01:50:00,3.43,61.33
01:50:00,4.25,63.23
01:50:00,4.9,62.36
01:50:00,5.03,61.81
01:50:00,5.7,54.37
01:50:00,5.82,65.41
01:50:00,6.7,57.01
01:50:00,10.04,62.07
01:50:00,11.47,66.58
01:50:00,12.16,62.97
01:50:00,13.04,65.88
01:50:00,14.4,68.94
01:50:00,15.17,63.24
01:50:00,15.94,64.95
01:50:00,16.9,57.68
01:55:00,0.45,51.51
01:55:00,1.21,59.86
01:55:00,1.82,59.97
01:55:00,2.1,58.22
01:55:00,2.4,50.65
01:55:00,3.36,63.21
01:55:00,3.43,61.04
01:55:00,4.25,63.53
01:55:00,4.9,62.30
01:55:00,5.03,62.45
01:55:00,5.7,54.05
01:55:00,5.82,66.13
01:55:00,6.7,58.39
01:55:00,10.04,62.55
01:55:00,11.47,67.04
01:55:00,12.16,63.06
01:55:00,13.04,65.71
01:55:00,14.4,68.59
01:55:00,15.17,63.23
01:55:00,15.94,65.43
01:55:00,16.9,57.58
02:00:00,0.45,51.52
02:00:00,1.21,59.81
02:00:00,1.82,60.23
02:00:00,2.1,60.34
02:00:00,2.4,52.13
02:00:00,3.36,63.55
02:00:00,3.43,60.89
02:00:00,4.25,63.67
02:00:00,4.9,61.70
02:00:00,5.03,61.87
02:00:00,5.7,53.52
02:00:00,5.82,65.86
02:00:00,6.7,57.32
02:00:00,10.04,63.01
02:00:00,11.47,67.11
02:00:00,12.16,62.86
02:00:00,13.04,65.90
02:00:00,14.4,67.47
02:00:00,15.17,62.47
02:00:00,15.94,64.82
02:00:00,16.9,57.58
02:05:00,0.45,50.98
02:05:00,1.21,59.66
02:05:00,1.82,59.37
02:05:00,2.1,58.85
02:05:00,2.4,50.17
02:05:00,3.36,63.40
02:05:00,3.43,61.45
02:05:00,4.25,63.24
02:05:00,4.9,61.20
02:05:00,5.03,62.00
02:05:00,5.7,52.57
02:05:00,5.82,65.86
02:05:00,6.7,57.94
02:05:00,10.04,62.02
02:05:00,11.47,66.77
02:05:00,12.16,63.26
02:05:00,13.04,66.42
02:05:00,14.4,68.11
02:05:00,15.17,63.12
02:05:00,15.94,65.78
02:05:00,16.9,57.44
02:10:00,0.45,51.14
02:10:00,1.21,59.73
02:10:00,1.82,59.61
