00:00:00,0.45,53.27
00:00:00,1.21,57.72
00:00:00,1.82,58.79
00:00:00,2.1,53.83
00:00:00,2.4,46.02
00:00:00,3.36,61.39
00:00:00,3.43,58.19
00:00:00,4.25,62.38
00:00:00,4.9,61.18
00:00:00,5.03,60.38
00:00:00,5.7,50.88
00:00:00,5.82,65.54
00:00:00,6.7,57.38
00:00:00,10.04,62.66
00:00:00,11.47,67.08
00:00:00,12.16,63.16
00:00:00,13.04,66.10
00:00:00,14.4,69.55
00:00:00,15.17,64.80
00:00:00,15.94,67.16
00:00:00,16.9,62.35
00:05:00,0.45,53.50
00:05:00,1.21,58.02
00:05:00,1.82,59.07
00:05:00,2.1,55.21
00:05:00,2.4,48.30
00:05:00,3.36,61.39
00:05:00,3.43,57.70
00:05:00,4.25,62.01
00:05:00,4.9,61.35
00:05:00,5.03,60.21
00:05:00,5.7,50.55
00:05:00,5.82,65.13
00:05:00,6.7,58.01
00:05:00,10.04,62.16
00:05:00,11.47,67.12
00:05:00,12.16,63.84
00:05:00,13.04,66.42
00:05:00,14.4,70.50
00:05:00,15.17,65.27
00:05:00,15.94,67.07
00:05:00,16.9,62.69
00:10:00,0.45,53.48
00:10:00,1.21,58.13
00:10:00,1.82,59.02
00:10:00,2.1,54.95
00:10:00,2.4,48.82
00:10:00,3.36,61.33
00:10:00,3.43,58.09
00:10:00,4.25,62.01
00:10:00,4.9,61.80
00:10:00,5.03,60.11
00:10:00,5.7,50.43
00:10:00,5.82,65.91
00:10:00,6.7,57.53
00:10:00,10.04,62.84
00:10:00,11.47,67.49
00:10:00,12.16,63.49
00:10:00,13.04,66.94
00:10:00,14.4,69.00
00:10:00,15.17,64.56
00:10:00,15.94,66.40
00:10:00,16.9,62.23
00:15:00,0.45,53.84
00:15:00,1.21,57.94
00:15:00,1.82,59.14
00:15:00,2.1,55.61
00:15:00,2.4,47.93
00:15:00,3.36,61.76
00:15:00,3.43,58.33
00:15:00,4.25,62.23
00:15:00,4.9,61.05
00:15:00,5.03,60.04
00:15:00,5.7,51.07
00:15:00,5.82,65.73
00:15:00,6.7,58.10
00:15:00,10.04,63.02
00:15:00,11.47,67.17
00:15:00,12.16,63.70
00:15:00,13.04,66.42
00:15:00,14.4,68.94
00:15:00,15.17,64.44
00:15:00,15.94,66.22
00:15:00,16.9,63.48
00:20:00,0.45,53.67
00:20:00,1.21,58.02
00:20:00,1.82,59.13
00:20:00,2.1,55.11
00:20:00,2.4,48.31
00:20:00,3.36,61.66
00:20:00,3.43,57.94
00:20:00,4.25,62.62
00:20:00,4.9,62.10
00:20:00,5.03,60.34
00:20:00,5.7,50.39
00:20:00,5.82,66.18
00:20:00,6.7,57.30
00:20:00,10.04,62.74
00:20:00,11.47,67.44
00:20:00,12.16,64.32
00:20:00,13.04,66.02
00:20:00,14.4,69.71
00:20:00,15.17,64.89
00:20:00,15.94,67.18
00:20:00,16.9,62.55
00:25:00,0.45,54.00
00:25:00,1.21,58.44
00:25:00,1.82,59.48
00:25:00,2.1,55.79
00:25:00,2.4,47.14
00:25:00,3.36,61.47
00:25:00,3.43,58.04
00:25:00,4.25,62.34
00:25:00,4.9,61.47
00:25:00,5.03,60.59
00:25:00,5.7,50.28
00:25:00,5.82,66.79
00:25:00,6.7,58.07
00:25:00,10.04,63.00
00:25:00,11.47,66.98
00:25:00,12.16,63.88
00:25:00,13.04,66.58
00:25:00,14.4,70.04
00:25:00,15.17,65.08
00:25:00,15.94,66.03
00:25:00,16.9,62.73
00:30:00,0.45,53.88
00:30:00,1.21,58.39
00:30:00,1.82,59.27
00:30:00,2.1,55.21
00:30:00,2.4,46.57
00:30:00,3.36,61.71
00:30:00,3.43,57.69
00:30:00,4.25,62.70
00:30:00,4.9,61.41
00:30:00,5.03,60.34
00:30:00,5.7,50.45
00:30:00,5.82,65.00
00:30:00,6.7,56.98
00:30:00,10.04,62.70
00:30:00,11.47,66.99
00:30:00,12.16,64.27
00:30:00,13.04,66.41
00:30:00,14.4,69.82
00:30:00,15.17,64.92
00:30:00,15.94,66.84
00:30:00,16.9,62.12
00:35:00,0.45,53.92
00:35:00,1.21,58.16
00:35:00,1.82,59.23
00:35:00,2.1,54.64
00:35:00,2.4,48.10
00:35:00,3.36,61.96
00:35:00,3.43,57.84
00:35:00,4.25,62.49
00:35:00,4.9,61.90
00:35:00,5.03,60.64
00:35:00,5.7,51.26
00:35:00,5.82,65.37
00:35:00,6.7,57.61
00:35:00,10.04,62.64
00:35:00,11.47,67.47
00:35:00,12.16,63.91
00:35:00,13.04,66.67
00:35:00,14.4,69.95
00:35:00,15.17,64.99
00:35:00,15.94,66.46
00:35:00,16.9,63.00
00:40:00,0.45,54.35
00:40:00,1.21,58.56
00:40:00,1.82,59.45
00:40:00,2.1,55.72
00:40:00,2.4,46.96
00:40:00,3.36,61.99
00:40:00,3.43,57.78
00:40:00,4.25,62.43
00:40:00,4.9,61.48
00:40:00,5.03,60.47
00:40:00,5.7,50.98
00:40:00,5.82,66.13
00:40:00,6.7,57.96
00:40:00,10.04,63.25
00:40:00,11.47,67.51
00:40:00,12.16,63.76
00:40:00,13.04,66.62
00:40:00,14.4,69.62
00:40:00,15.17,65.21
00:40:00,15.94,66.22
00:40:00,16.9,62.24
00:45:00,0.45,53.83
00:45:00,1.21,58.62
00:45:00,1.82,59.59
