starttime,milepost,speed
00:00:00,0.0,45.09
00:00:00,58.8,61.24
00:00:00,61.05,61.91
00:00:00,61.25,66.27
00:00:00,62.47,68.17
00:00:00,62.8,65.44
00:00:00,64.29,61.58
00:00:00,64.34,58.63
00:00:00,65.9,56.11
00:00:00,67.4,60.71
00:00:00,68.55,59.30
00:00:00,69.31,60.43
00:00:00,70.9,56.55
00:00:00,71.37,57.43
00:00:00,72.17,58.31
00:00:00,72.21,56.68
00:00:00,73.17,60.03
00:05:00,0.0,45.04
00:05:00,58.8,61.66
00:05:00,61.05,61.55
00:05:00,61.25,65.20
00:05:00,62.47,67.39
00:05:00,62.8,67.44
00:05:00,64.29,60.52
00:05:00,64.34,58.65
00:05:00,65.9,55.36
00:05:00,67.4,60.19
00:05:00,68.55,58.93
00:05:00,69.31,60.05
00:05:00,70.9,56.02
00:05:00,71.37,57.68
00:05:00,72.17,58.31
00:05:00,72.21,56.28
00:05:00,73.17,60.41
00:10:00,0.0,45.47
00:10:00,58.8,60.60
00:10:00,61.05,61.18
00:10:00,61.25,66.64
00:10:00,62.47,67.34
00:10:00,62.8,64.56
00:10:00,64.29,61.25
00:10:00,64.34,57.69
00:10:00,65.9,55.97
00:10:00,67.4,60.49
00:10:00,68.55,59.06
00:10:00,69.31,60.01
00:10:00,70.9,56.13
00:10:00,71.37,57.51
00:10:00,72.17,58.55
00:10:00,72.21,57.12
00:10:00,73.17,60.70
00:15:00,0.0,45.24
00:15:00,58.8,60.14
00:15:00,61.05,61.84
00:15:00,61.25,66.57
00:15:00,62.47,67.32
00:15:00,62.8,63.12
00:15:00,64.29,60.09
00:15:00,64.34,58.87
00:15:00,65.9,56.85
00:15:00,67.4,60.82
00:15:00,68.55,59.26
00:15:00,69.31,60.03
00:15:00,70.9,56.24
00:15:00,71.37,57.85
00:15:00,72.17,58.41
00:15:00,72.21,56.40
00:15:00,73.17,60.23
00:20:00,0.0,45.08
00:20:00,58.8,61.58
00:20:00,61.05,61.67
00:20:00,61.25,67.17
00:20:00,62.47,65.28
00:20:00,62.8,66.06
00:20:00,64.29,60.64
00:20:00,64.34,59.04
00:20:00,65.9,56.06
00:20:00,67.4,60.29
00:20:00,68.55,59.01
00:20:00,69.31,59.45
00:20:00,70.9,56.09
00:20:00,71.37,56.95
00:20:00,72.17,58.11
00:20:00,72.21,56.36
00:20:00,73.17,60.50
00:25:00,0.0,45.22
00:25:00,58.8,60.86
00:25:00,61.05,61.80
00:25:00,61.25,67.28
00:25:00,62.47,67.45
00:25:00,62.8,65.00
00:25:00,64.29,60.55
00:25:00,64.34,58.22
00:25:00,65.9,55.42
00:25:00,67.4,60.20
00:25:00,68.55,58.75
00:25:00,69.31,59.47
00:25:00,70.9,55.78
00:25:00,71.37,57.46
00:25:00,72.17,58.00
00:25:00,72.21,56.32
00:25:00,73.17,60.63
00:30:00,0.0,44.57
00:30:00,58.8,61.41
00:30:00,61.05,62.18
00:30:00,61.25,67.14
00:30:00,62.47,65.87
00:30:00,62.8,66.08
00:30:00,64.29,61.17
00:30:00,64.34,58.29
00:30:00,65.9,56.84
00:30:00,67.4,60.46
00:30:00,68.55,59.15
00:30:00,69.31,60.15
00:30:00,70.9,56.41
00:30:00,71.37,58.05
00:30:00,72.17,58.33
00:30:00,72.21,56.80
00:30:00,73.17,60.44
00:35:00,0.0,45.12
00:35:00,58.8,61.60
00:35:00,61.05,60.89
00:35:00,61.25,67.62
00:35:00,62.47,67.44
00:35:00,62.8,67.48
00:35:00,64.29,59.54
00:35:00,64.34,58.12
00:35:00,65.9,55.75
00:35:00,67.4,60.72
00:35:00,68.55,58.86
00:35:00,69.31,60.31
00:35:00,70.9,55.79
00:35:00,71.37,57.02
00:35:00,72.17,58.38
00:35:00,72.21,56.41
00:35:00,73.17,60.37
00:40:00,0.0,45.57
00:40:00,58.8,60.67
00:40:00,61.05,60.34
00:40:00,61.25,67.81
00:40:00,62.47,65.69
00:40:00,62.8,66.84
00:40:00,64.29,59.41
00:40:00,64.34,59.45
00:40:00,65.9,54.09
00:40:00,67.4,60.27
00:40:00,68.55,58.54
00:40:00,69.31,60.37
00:40:00,70.9,56.06
00:40:00,71.37,57.07
00:40:00,72.17,58.44
00:40:00,72.21,56.17
00:40:00,73.17,60.46
00:45:00,0.0,45.66
00:45:00,58.8,59.96
00:45:00,61.05,61.22
00:45:00,61.25,65.01
00:45:00,62.47,67.62
00:45:00,62.8,65.27
00:45:00,64.29,59.58
00:45:00,64.34,58.76
00:45:00,65.9,55.41
00:45:00,67.4,61.00
00:45:00,68.55,58.79
00:45:00,69.31,59.89
00:45:00,70.9,56.35
00:45:00,71.37,56.76
00:45:00,72.17,58.06
00:45:00,72.21,56.13
00:45:00,73.17,60.61
00:50:00,0.0,45.44
00:50:00,58.8,61.60
00:50:00,61.05,61.13
00:50:00,61.25,66.34
00:50:00,62.47,64.39
00:50:00,62.8,63.73
00:50:00,64.29,59.89
00:50:00,64.34,58.77
00:50:00,65.9,56.15
00:50:00,67.4,60.57
00:50:00,68.55,59.26
00:50:00,69.31,60.19
00:50:00,70.9,56.66
00:50:00,71.37,57.02
00:50:00,72.17,58.13
00:50:00,72.21,55.79
00:50:00,73.17,60.22
00:55:00,0.0,45.24
00:55:00,58.8,61.21
00:55:00,61.05,62.48
00:55:00,61.25,66.71
00:55:00,62.47,65.54
00:55:00,62.8,66.20
00:55:00,64.29,59.73
00:55:00,64.34,59.88
00:55:00,65.9,54.93
00:55:00,67.4,60.53
00:55:00,68.55,59.44
00:55:00,69.31,59.89
00:55:00,70.9,55.74
00:55:00,71.37,57.07
00:55:00,72.17,58.36
00:55:00,72.21,56.44
00:55:00,73.17,60.23
01:00:00,0.0,45.00
01:00:00,58.8,61.60
01:00:00,61.05,61.91
01:00:00,61.25,66.75
01:00:00,62.47,65.68
01:00:00,62.8,63.30
01:00:00,64.29,60.57
01:00:00,64.34,59.47
01:00:00,65.9,54.45
01:00:00,67.4,60.67
01:00:00,68.55,58.65
01:00:00,69.31,59.67
01:00:00,70.9,56.81
01:00:00,71.37,57.12
01:00:00,72.17,58.38
01:00:00,72.21,56.59
