starttime,milepost,speed
00:00:00,1.96,69.93
00:00:00,3.55,65.12
00:00:00,5.39,70.15
00:00:00,6.88,60.80
00:00:00,7.6,60.18
00:00:00,9.03,64.42
00:00:00,10.2,55.78
00:00:00,11.05,60.08
00:00:00,12.94,60.55
00:00:00,13.58,60.96
00:00:00,14.56,64.00
00:00:00,15.09,48.27
00:00:00,16.2,60.97
00:00:00,18.1,53.33
00:00:00,19.4,61.92
00:00:00,19.78,61.73
00:00:00,21.12,62.96
00:00:00,21.68,64.86
00:00:00,23.27,71.63
00:00:00,23.41,62.96
00:00:00,24.82,62.52
00:00:00,24.92,62.53
00:05:00,1.96,69.92
00:05:00,3.55,65.00
00:05:00,5.39,70.37
00:05:00,6.88,60.47
00:05:00,7.6,60.04
00:05:00,9.03,64.18
00:05:00,10.2,55.19
00:05:00,11.05,60.11
00:05:00,12.94,60.63
00:05:00,13.58,60.96
00:05:00,14.56,64.65
00:05:00,15.09,49.32
00:05:00,16.2,61.28
00:05:00,18.1,55.79
00:05:00,19.4,62.41
00:05:00,19.78,61.67
00:05:00,21.12,63.15
00:05:00,21.68,64.85
00:05:00,23.27,71.27
00:05:00,23.41,63.21
00:05:00,24.82,62.60
00:05:00,24.92,62.60
00:10:00,1.96,70.50
00:10:00,3.55,65.50
00:10:00,5.39,70.21
00:10:00,6.88,59.96
00:10:00,7.6,60.01
00:10:00,9.03,63.56
00:10:00,10.2,54.73
00:10:00,11.05,59.28
00:10:00,12.94,60.32
00:10:00,13.58,61.04
00:10:00,14.56,64.71
00:10:00,15.09,48.77
00:10:00,16.2,61.54
00:10:00,18.1,58.05
00:10:00,19.4,62.28
00:10:00,19.78,61.92
00:10:00,21.12,63.01
00:10:00,21.68,64.88
00:10:00,23.27,71.49
00:10:00,23.41,63.33
00:10:00,24.82,62.61
00:10:00,24.92,62.59
00:15:00,1.96,70.15
00:15:00,3.55,65.60
00:15:00,5.39,69.47
00:15:00,6.88,60.55
00:15:00,7.6,59.92
00:15:00,9.03,64.50
00:15:00,10.2,56.00
00:15:00,11.05,58.96
00:15:00,12.94,60.15
00:15:00,13.58,60.15
00:15:00,14.56,64.14
00:15:00,15.09,44.98
00:15:00,16.2,61.25
00:15:00,18.1,58.39
00:15:00,19.4,62.25
00:15:00,19.78,62.31
00:15:00,21.12,62.79
00:15:00,21.68,65.04
00:15:00,23.27,71.11
00:15:00,23.41,62.74
00:15:00,24.82,62.68
00:15:00,24.92,62.70
00:20:00,1.96,69.88
00:20:00,3.55,65.53
00:20:00,5.39,69.89
00:20:00,6.88,60.50
00:20:00,7.6,59.87
00:20:00,9.03,64.49
00:20:00,10.2,56.27
00:20:00,11.05,59.09
00:20:00,12.94,60.56
00:20:00,13.58,60.70
00:20:00,14.56,63.03
00:20:00,15.09,47.00
00:20:00,16.2,60.80
00:20:00,18.1,57.02
00:20:00,19.4,61.59
00:20:00,19.78,62.02
00:20:00,21.12,62.43
00:20:00,21.68,64.96
00:20:00,23.27,71.59
00:20:00,23.41,63.21
00:20:00,24.82,62.83
00:20:00,24.92,62.83
00:25:00,1.96,69.96
00:25:00,3.55,65.92
00:25:00,5.39,70.36
00:25:00,6.88,60.26
00:25:00,7.6,60.08
00:25:00,9.03,64.08
00:25:00,10.2,55.90
00:25:00,11.05,59.32
00:25:00,12.94,60.73
00:25:00,13.58,60.43
00:25:00,14.56,64.18
00:25:00,15.09,46.65
00:25:00,16.2,61.56
00:25:00,18.1,56.63
00:25:00,19.4,61.70
00:25:00,19.78,61.39
00:25:00,21.12,62.48
00:25:00,21.68,64.73
00:25:00,23.27,71.68
00:25:00,23.41,63.22
00:25:00,24.82,62.78
00:25:00,24.92,62.83
00:30:00,1.96,70.31
00:30:00,3.55,65.17
00:30:00,5.39,70.28
00:30:00,6.88,59.67
00:30:00,7.6,60.17
00:30:00,9.03,64.17
00:30:00,10.2,55.52
00:30:00,11.05,59.10
00:30:00,12.94,60.42
00:30:00,13.58,59.99
00:30:00,14.56,64.12
00:30:00,15.09,46.70
00:30:00,16.2,60.43
00:30:00,18.1,57.08
00:30:00,19.4,62.09
00:30:00,19.78,61.71
00:30:00,21.12,62.02
00:30:00,21.68,64.55
00:30:00,23.27,71.38
00:30:00,23.41,63.07
00:30:00,24.82,62.90
00:30:00,24.92,62.91
