starttime,milepost,speed
00:00:00,0.45,54.35
00:00:00,1.21,57.63
00:00:00,1.82,59.51
00:00:00,2.1,54.39
00:00:00,2.4,47.33
00:00:00,3.36,61.15
00:00:00,3.43,57.45
00:00:00,4.25,61.35
00:00:00,4.9,60.37
00:00:00,5.03,59.53
00:00:00,5.7,51.69
00:00:00,5.82,65.40
00:00:00,6.7,57.98
00:00:00,10.04,62.72
00:00:00,11.47,67.09
00:00:00,12.16,63.83
00:00:00,13.04,66.57
00:00:00,14.4,68.80
00:00:00,15.17,64.37
00:00:00,15.94,66.48
00:00:00,16.9,62.34
00:05:00,0.45,54.52
00:05:00,1.21,57.91
00:05:00,1.82,59.44
00:05:00,2.1,54.95
00:05:00,2.4,44.98
00:05:00,3.36,61.36
00:05:00,3.43,57.65
00:05:00,4.25,61.33
00:05:00,4.9,60.64
00:05:00,5.03,59.35
00:05:00,5.7,51.05
00:05:00,5.82,65.57
00:05:00,6.7,57.42
00:05:00,10.04,62.78
00:05:00,11.47,66.98
00:05:00,12.16,63.93
00:05:00,13.04,66.34
00:05:00,14.4,68.46
00:05:00,15.17,64.13
00:05:00,15.94,66.00
00:05:00,16.9,62.51
00:10:00,0.45,54.91
00:10:00,1.21,58.70
00:10:00,1.82,59.91
00:10:00,2.1,54.26
00:10:00,2.4,46.37
00:10:00,3.36,61.27
00:10:00,3.43,57.64
00:10:00,4.25,61.73
00:10:00,4.9,60.51
00:10:00,5.03,59.72
00:10:00,5.7,51.63
00:10:00,5.82,65.78
00:10:00,6.7,58.17
00:10:00,10.04,62.77
00:10:00,11.47,67.49
00:10:00,12.16,64.00
00:10:00,13.04,66.64
00:10:00,14.4,68.73
00:10:00,15.17,65.23
00:10:00,15.94,67.22
00:10:00,16.9,61.89
00:15:00,0.45,54.82
00:15:00,1.21,58.37
00:15:00,1.82,59.95
00:15:00,2.1,54.29
00:15:00,2.4,44.92
00:15:00,3.36,61.38
00:15:00,3.43,56.74
00:15:00,4.25,62.01
00:15:00,4.9,60.67
00:15:00,5.03,59.31
00:15:00,5.7,51.51
00:15:00,5.82,65.35
00:15:00,6.7,57.71
00:15:00,10.04,63.04
00:15:00,11.47,67.15
00:15:00,12.16,64.07
00:15:00,13.04,66.65
00:15:00,14.4,68.67
00:15:00,15.17,64.03
00:15:00,15.94,66.56
00:15:00,16.9,61.74
00:20:00,0.45,55.00
00:20:00,1.21,58.18
00:20:00,1.82,59.88
00:20:00,2.1,54.21
00:20:00,2.4,45.87
00:20:00,3.36,61.28
00:20:00,3.43,57.71
00:20:00,4.25,61.75
00:20:00,4.9,60.34
00:20:00,5.03,59.34
00:20:00,5.7,51.30
00:20:00,5.82,65.58
00:20:00,6.7,57.11
00:20:00,10.04,62.77
00:20:00,11.47,66.57
00:20:00,12.16,63.65
00:20:00,13.04,66.25
00:20:00,14.4,68.81
00:20:00,15.17,64.04
00:20:00,15.94,66.49
00:20:00,16.9,62.61
00:25:00,0.45,54.64
00:25:00,1.21,58.49
00:25:00,1.82,59.50
00:25:00,2.1,55.30
00:25:00,2.4,46.93
00:25:00,3.36,61.34
00:25:00,3.43,57.28
00:25:00,4.25,61.86
00:25:00,4.9,60.09
00:25:00,5.03,59.57
00:25:00,5.7,51.93
00:25:00,5.82,65.00
00:25:00,6.7,57.40
00:25:00,10.04,62.60
00:25:00,11.47,66.95
00:25:00,12.16,63.23
00:25:00,13.04,66.61
00:25:00,14.4,69.20
00:25:00,15.17,64.36
00:25:00,15.94,65.71
00:25:00,16.9,62.84
00:30:00,0.45,54.92
00:30:00,1.21,58.25
00:30:00,1.82,59.93
00:30:00,2.1,54.81
00:30:00,2.4,48.56
00:30:00,3.36,61.55
00:30:00,3.43,57.82
00:30:00,4.25,61.35
00:30:00,4.9,60.18
00:30:00,5.03,59.50
00:30:00,5.7,51.70
00:30:00,5.82,65.53
00:30:00,6.7,57.49
00:30:00,10.04,62.96
00:30:00,11.47,67.25
00:30:00,12.16,64.12
00:30:00,13.04,67.18
00:30:00,14.4,69.04
00:30:00,15.17,64.74
00:30:00,15.94,66.16
00:30:00,16.9,62.10
00:35:00,0.45,55.13
00:35:00,1.21,58.56
00:35:00,1.82,59.90
00:35:00,2.1,55.11
00:35:00,2.4,46.55
00:35:00,3.36,61.28
00:35:00,3.43,57.60
00:35:00,4.25,61.63
00:35:00,4.9,60.51
00:35:00,5.03,59.92
00:35:00,5.7,51.17
00:35:00,5.82,65.42
00:35:00,6.7,57.80
00:35:00,10.04,63.05
00:35:00,11.47,67.02
00:35:00,12.16,63.78
00:35:00,13.04,66.34
00:35:00,14.4,68.32
00:35:00,15.17,64.04
00:35:00,15.94,66.35
00:35:00,16.9,63.00
00:40:00,0.45,54.93
00:40:00,1.21,58.43
00:40:00,1.82,59.79
00:40:00,2.1,54.26
00:40:00,2.4,44.53
00:40:00,3.36,61.31
00:40:00,3.43,57.02
00:40:00,4.25,61.89
00:40:00,4.9,61.28
00:40:00,5.03,60.40
00:40:00,5.7,51.51
00:40:00,5.82,65.81
00:40:00,6.7,57.86
00:40:00,10.04,62.87
00:40:00,11.47,67.28
00:40:00,12.16,64.03
00:40:00,13.04,66.89
00:40:00,14.4,68.60
00:40:00,15.17,64.31
00:40:00,15.94,67.49
00:40:00,16.9,62.40
00:45:00,0.45,55.21
