starttime,milepost,speed
00:00:00,0.45,55.66
00:00:00,1.21,59.09
00:00:00,1.82,59.42
00:00:00,2.1,54.45
00:00:00,2.4,53.28
00:00:00,3.36,62.46
00:00:00,3.43,59.49
00:00:00,4.25,63.18
00:00:00,4.9,63.14
00:00:00,5.03,61.70
00:00:00,5.7,52.76
00:00:00,5.82,66.42
00:00:00,6.7,58.07
00:00:00,10.04,63.22
00:00:00,11.47,67.50
00:00:00,12.16,64.06
00:00:00,13.04,67.12
00:00:00,14.4,69.99
00:00:00,15.17,64.87
00:00:00,15.94,67.09
00:00:00,16.9,62.33
00:05:00,0.45,55.55
00:05:00,1.21,59.56
00:05:00,1.82,59.66
00:05:00,2.1,54.84
00:05:00,2.4,51.95
00:05:00,3.36,62.42
00:05:00,3.43,59.78
00:05:00,4.25,63.31
00:05:00,4.9,63.22
00:05:00,5.03,61.90
00:05:00,5.7,53.43
00:05:00,5.82,66.67
00:05:00,6.7,58.39
00:05:00,10.04,63.25
00:05:00,11.47,68.09
00:05:00,12.16,64.52
00:05:00,13.04,67.24
00:05:00,14.4,69.46
00:05:00,15.17,65.10
00:05:00,15.94,67.04
00:05:00,16.9,62.35
00:10:00,0.45,55.66
00:10:00,1.21,59.51
00:10:00,1.82,59.51
00:10:00,2.1,54.94
00:10:00,2.4,51.83
00:10:00,3.36,62.95
00:10:00,3.43,59.99
00:10:00,4.25,63.72
00:10:00,4.9,63.67
00:10:00,5.03,62.14
00:10:00,5.7,53.56
00:10:00,5.82,66.94
00:10:00,6.7,58.08
00:10:00,10.04,63.66
00:10:00,11.47,67.58
00:10:00,12.16,64.16
00:10:00,13.04,66.83
00:10:00,14.4,69.63
00:10:00,15.17,64.32
00:10:00,15.94,66.41
00:10:00,16.9,62.64
00:15:00,0.45,56.16
00:15:00,1.21,59.93
00:15:00,1.82,59.79
00:15:00,2.1,54.94
00:15:00,2.4,52.40
00:15:00,3.36,63.06
00:15:00,3.43,60.10
00:15:00,4.25,63.35
00:15:00,4.9,63.29
00:15:00,5.03,61.80
00:15:00,5.7,53.43
00:15:00,5.82,66.30
00:15:00,6.7,57.93
00:15:00,10.04,63.21
00:15:00,11.47,67.94
00:15:00,12.16,64.61
00:15:00,13.04,66.64
00:15:00,14.4,69.67
00:15:00,15.17,64.38
00:15:00,15.94,66.67
00:15:00,16.9,61.86
00:20:00,0.45,55.90
00:20:00,1.21,59.54
00:20:00,1.82,59.68
00:20:00,2.1,55.02
00:20:00,2.4,51.72
00:20:00,3.36,62.75
00:20:00,3.43,59.56
00:20:00,4.25,62.71
00:20:00,4.9,63.59
00:20:00,5.03,62.16
00:20:00,5.7,52.19
00:20:00,5.82,66.22
00:20:00,6.7,57.75
00:20:00,10.04,63.32
00:20:00,11.47,67.72
00:20:00,12.16,63.85
00:20:00,13.04,66.58
00:20:00,14.4,70.00
00:20:00,15.17,64.50
00:20:00,15.94,66.38
00:20:00,16.9,62.28
00:25:00,0.45,55.94
00:25:00,1.21,59.81
00:25:00,1.82,60.30
00:25:00,2.1,55.21
00:25:00,2.4,50.82
00:25:00,3.36,62.88
00:25:00,3.43,60.77
00:25:00,4.25,62.57
00:25:00,4.9,63.39
00:25:00,5.03,61.99
00:25:00,5.7,52.49
00:25:00,5.82,66.08
00:25:00,6.7,58.03
00:25:00,10.04,63.10
00:25:00,11.47,67.43
00:25:00,12.16,64.15
00:25:00,13.04,66.33
00:25:00,14.4,69.49
00:25:00,15.17,64.62
00:25:00,15.94,66.70
00:25:00,16.9,61.99
00:30:00,0.45,55.78
00:30:00,1.21,59.67
00:30:00,1.82,60.37
00:30:00,2.1,56.17
00:30:00,2.4,50.99
00:30:00,3.36,62.76
00:30:00,3.43,59.65
00:30:00,4.25,63.59
00:30:00,4.9,62.99
00:30:00,5.03,62.00
00:30:00,5.7,52.65
00:30:00,5.82,66.01
00:30:00,6.7,57.73
00:30:00,10.04,63.16
00:30:00,11.47,67.76
00:30:00,12.16,64.43
00:30:00,13.04,66.63
00:30:00,14.4,69.12
00:30:00,15.17,64.00
00:30:00,15.94,66.99
00:30:00,16.9,62.65
00:35:00,0.45,56.26
00:35:00,1.21,59.93
00:35:00,1.82,60.67
00:35:00,2.1,55.74
00:35:00,2.4,50.23
00:35:00,3.36,62.83
00:35:00,3.43,59.45
00:35:00,4.25,63.84
00:35:00,4.9,62.74
00:35:00,5.03,61.81
00:35:00,5.7,52.62
00:35:00,5.82,65.72
00:35:00,6.7,58.09
00:35:00,10.04,63.02
00:35:00,11.47,67.21
00:35:00,12.16,64.51
00:35:00,13.04,66.49
00:35:00,14.4,69.78
00:35:00,15.17,64.63
00:35:00,15.94,67.07
00:35:00,16.9,63.40
00:40:00,0.45,56.43
00:40:00,1.21,60.43
00:40:00,1.82,60.67
00:40:00,2.1,54.44
00:40:00,2.4,50.56
00:40:00,3.36,63.27
00:40:00,3.43,60.21
00:40:00,4.25,64.12
00:40:00,4.9,63.17
00:40:00,5.03,62.25
00:40:00,5.7,52.00
00:40:00,5.82,65.94
00:40:00,6.7,58.82
00:40:00,10.04,63.89
00:40:00,11.47,67.36
00:40:00,12.16,64.49
00:40:00,13.04,66.94
00:40:00,14.4,70.30
00:40:00,15.17,64.05
00:40:00,15.94,66.27
00:40:00,16.9,61.80
00:45:00,0.45,56.35
00:45:00,1.21,59.72
00:45:00,1.82,60.64
00:45:00,2.1,56.05
00:45:00,2.4,52.02
00:45:00,3.36,63.25
00:45:00,3.43,58.98
00:45:00,4.25,63.70
00:45:00,4.9,62.67
00:45:00,5.03,61.68
00:45:00,5.7,52.13
00:45:00,5.82,66.90
00:45:00,6.7,58.18
00:45:00,10.04,63.65
00:45:00,11.47,66.66
00:45:00,12.16,63.61
00:45:00,13.04,66.51
00:45:00,14.4,69.24
00:45:00,15.17,64.61
00:45:00,15.94,66.58
00:45:00,16.9,62.54
00:50:00,0.45,55.85
00:50:00,1.21,60.04
00:50:00,1.82,60.87
00:50:00,2.1,55.12
00:50:00,2.4,52.18
00:50:00,3.36,63.39
00:50:00,3.43,59.80
00:50:00,4.25,63.85
00:50:00,4.9,62.57
00:50:00,5.03,61.96
00:50:00,5.7,53.29
00:50:00,5.82,66.36
00:50:00,6.7,58.03
00:50:00,10.04,63.58
00:50:00,11.47,67.27
00:50:00,12.16,64.56
00:50:00,13.04,66.98
00:50:00,14.4,69.62
00:50:00,15.17,64.24
00:50:00,15.94,66.82
00:50:00,16.9,62.74
00:55:00,0.45,56.18
00:55:00,1.21,59.96
00:55:00,1.82,60.33
00:55:00,2.1,54.25
00:55:00,2.4,49.81
00:55:00,3.36,63.03
00:55:00,3.43,59.07
00:55:00,4.25,63.71
00:55:00,4.9,62.14
00:55:00,5.03,62.28
00:55:00,5.7,53.69
00:55:00,5.82,66.10
00:55:00,6.7,58.54
00:55:00,10.04,63.19
00:55:00,11.47,67.31
00:55:00,12.16,63.86
00:55:00,13.04,66.65
00:55:00,14.4,68.55
00:55:00,15.17,64.05
00:55:00,15.94,66.52
00:55:00,16.9,63.29
01:00:00,0.45,55.85
01:00:00,1.21,59.86
01:00:00,1.82,60.95
01:00:00,2.1,56.60
01:00:00,2.4,51.37
01:00:00,3.36,63.29
01:00:00,3.43,59.48
01:00:00,4.25,64.12
01:00:00,4.9,63.16
01:00:00,5.03,62.30
01:00:00,5.7,51.84
01:00:00,5.82,66.74
01:00:00,6.7,58.65
01:00:00,10.04,63.49
01:00:00,11.47,67.23
01:00:00,12.16,64.01
01:00:00,13.04,66.84
01:00:00,14.4,69.67
01:00:00,15.17,64.40
01:00:00,15.94,65.36
01:00:00,16.9,62.75
01:05:00,0.45,56.47
01:05:00,1.21,59.86
01:05:00,1.82,60.77
01:05:00,2.1,55.17
01:05:00,2.4,52.57
01:05:00,3.36,63.16
01:05:00,3.43,59.45
01:05:00,4.25,63.70
01:05:00,4.9,62.66
01:05:00,5.03,62.50
01:05:00,5.7,52.36
01:05:00,5.82,66.14
01:05:00,6.7,57.92
01:05:00,10.04,63.53
01:05:00,11.47,67.42
01:05:00,12.16,64.08
01:05:00,13.04,66.19
01:05:00,14.4,69.58
01:05:00,15.17,64.36
01:05:00,15.94,66.10
01:05:00,16.9,62.03
01:10:00,0.45,56.34
01:10:00,1.21,60.13
01:10:00,1.82,60.62
01:10:00,2.1,56.58
01:10:00,2.4,52.81
01:10:00,3.36,63.07
01:10:00,3.43,59.75
01:10:00,4.25,63.86
01:10:00,4.9,62.94
01:10:00,5.03,62.22
01:10:00,5.7,53.39
01:10:00,5.82,66.07
01:10:00,6.7,57.86
01:10:00,10.04,63.63
01:10:00,11.47,67.19
01:10:00,12.16,64.24
01:10:00,13.04,67.00
01:10:00,14.4,69.07
01:10:00,15.17,64.38
01:10:00,15.94,66.79
01:10:00,16.9,62.40
01:15:00,0.45,56.09
01:15:00,1.21,60.15
01:15:00,1.82,60.85
01:15:00,2.1,55.12
01:15:00,2.4,50.81
01:15:00,3.36,63.43
01:15:00,3.43,58.70
01:15:00,4.25,63.37
01:15:00,4.9,63.55
01:15:00,5.03,61.89
01:15:00,5.7,52.55
01:15:00,5.82,66.44
01:15:00,6.7,58.73
01:15:00,10.04,63.37
01:15:00,11.47,67.79
01:15:00,12.16,64.29
01:15:00,13.04,66.94
01:15:00,14.4,69.17
01:15:00,15.17,64.11
01:15:00,15.94,64.88
01:15:00,16.9,61.03
01:20:00,0.45,56.27
01:20:00,1.21,60.10
01:20:00,1.82,61.02
01:20:00,2.1,55.96
01:20:00,2.4,50.95
01:20:00,3.36,63.66
01:20:00,3.43,59.87
01:20:00,4.25,64.05
01:20:00,4.9,62.88
01:20:00,5.03,62.60
01:20:00,5.7,52.73
01:20:00,5.82,66.33
01:20:00,6.7,58.36
01:20:00,10.04,63.20
01:20:00,11.47,66.86
01:20:00,12.16,63.54
01:20:00,13.04,65.83
01:20:00,14.4,69.68
01:20:00,15.17,64.38
01:20:00,15.94,65.70
01:20:00,16.9,61.63
01:25:00,0.45,56.33
01:25:00,1.21,60.24
01:25:00,1.82,60.76
01:25:00,2.1,56.84
01:25:00,2.4,51.94
01:25:00,3.36,63.01
01:25:00,3.43,58.98
01:25:00,4.25,63.48
01:25:00,4.9,62.58
01:25:00,5.03,61.51
01:25:00,5.7,52.46
01:25:00,5.82,65.55
01:25:00,6.7,57.71
01:25:00,10.04,63.40
01:25:00,11.47,67.00
01:25:00,12.16,64.38
01:25:00,13.04,65.82
01:25:00,14.4,69.23
01:25:00,15.17,64.16
01:25:00,15.94,67.09
01:25:00,16.9,61.47
01:30:00,0.45,56.21
01:30:00,1.21,60.10
01:30:00,1.82,60.81
01:30:00,2.1,55.64
01:30:00,2.4,51.40
01:30:00,3.36,63.03
01:30:00,3.43,59.57
01:30:00,4.25,64.07
01:30:00,4.9,63.40
01:30:00,5.03,61.99
01:30:00,5.7,53.53
01:30:00,5.82,66.54
01:30:00,6.7,59.33
01:30:00,10.04,63.14
01:30:00,11.47,67.04
01:30:00,12.16,64.30
01:30:00,13.04,65.86
01:30:00,14.4,69.27
01:30:00,15.17,63.84
01:30:00,15.94,66.46
01:30:00,16.9,62.48
01:35:00,0.45,56.12
01:35:00,1.21,60.07
01:35:00,1.82,61.06
01:35:00,2.1,55.29
01:35:00,2.4,50.55
01:35:00,3.36,63.16
01:35:00,3.43,59.20
01:35:00,4.25,64.04
01:35:00,4.9,63.66
01:35:00,5.03,62.80
01:35:00,5.7,52.84
01:35:00,5.82,66.21
01:35:00,6.7,58.48
01:35:00,10.04,63.16
01:35:00,11.47,67.78
01:35:00,12.16,63.54
01:35:00,13.04,65.78
01:35:00,14.4,68.91
01:35:00,15.17,63.44
01:35:00,15.94,65.71
01:35:00,16.9,61.56
01:40:00,0.45,56.56
01:40:00,1.21,60.12
01:40:00,1.82,61.10
01:40:00,2.1,55.61
01:40:00,2.4,50.87
01:40:00,3.36,63.57
01:40:00,3.43,59.01
01:40:00,4.25,63.88
01:40:00,4.9,63.21
01:40:00,5.03,62.25
01:40:00,5.7,53.49
01:40:00,5.82,66.64
01:40:00,6.7,58.02
01:40:00,10.04,63.31
01:40:00,11.47,68.09
01:40:00,12.16,64.04
01:40:00,13.04,66.67
01:40:00,14.4,68.91
01:40:00,15.17,63.83
01:40:00,15.94,65.23
01:40:00,16.9,61.93
01:45:00,0.45,56.38
01:45:00,1.21,60.30
01:45:00,1.82,60.98
01:45:00,2.1,55.70
01:45:00,2.4,51.14
01:45:00,3.36,63.79
01:45:00,3.43,59.83
01:45:00,4.25,63.42
01:45:00,4.9,62.63
01:45:00,5.03,62.06
01:45:00,5.7,54.10
01:45:00,5.82,67.02
01:45:00,6.7,58.25
01:45:00,10.04,63.42
01:45:00,11.47,67.28
01:45:00,12.16,64.01
01:45:00,13.04,65.91
01:45:00,14.4,69.27
01:45:00,15.17,64.02
01:45:00,15.94,65.53
01:45:00,16.9,61.59
01:50:00,0.45,56.38
01:50:00,1.21,60.09
01:50:00,1.82,61.22
01:50:00,2.1,55.20
01:50:00,2.4,49.97
01:50:00,3.36,63.52
01:50:00,3.43,59.66
01:50:00,4.25,63.88
01:50:00,4.9,63.04
01:50:00,5.03,62.50
01:50:00,5.7,54.30
01:50:00,5.82,66.07
01:50:00,6.7,58.59
01:50:00,10.04,63.44
01:50:00,11.47,67.74
01:50:00,12.16,63.72
01:50:00,13.04,66.48
01:50:00,14.4,69.78
01:50:00,15.17,64.06
01:50:00,15.94,66.22
01:50:00,16.9,61.24
01:55:00,0.45,56.32
01:55:00,1.21,60.58
01:55:00,1.82,61.03
01:55:00,2.1,57.24
01:55:00,2.4,49.90
01:55:00,3.36,63.67
01:55:00,3.43,59.19
01:55:00,4.25,64.01
01:55:00,4.9,62.30
01:55:00,5.03,62.39
01:55:00,5.7,52.47
01:55:00,5.82,65.89
01:55:00,6.7,57.20
01:55:00,10.04,63.29
01:55:00,11.47,66.63
01:55:00,12.16,63.06
01:55:00,13.04,66.06
01:55:00,14.4,69.77
01:55:00,15.17,63.99
01:55:00,15.94,65.65
01:55:00,16.9,61.51
02:00:00,0.45,56.87
02:00:00,1.21,60.24
02:00:00,1.82,61.11
02:00:00,2.1,56.63
02:00:00,2.4,50.98
02:00:00,3.36,63.61
02:00:00,3.43,58.98
02:00:00,4.25,64.58
02:00:00,4.9,62.39
02:00:00,5.03,62.17
02:00:00,5.7,53.60
02:00:00,5.82,65.61
02:00:00,6.7,57.72
02:00:00,10.04,63.32
02:00:00,11.47,67.44
02:00:00,12.16,64.14
02:00:00,13.04,66.41
02:00:00,14.4,69.50
02:00:00,15.17,64.00
02:00:00,15.94,65.54
02:00:00,16.9,61.66
02:05:00,0.45,56.25
02:05:00,1.21,60.61
02:05:00,1.82,61.22
02:05:00,2.1,57.02
02:05:00,2.4,50.10
02:05:00,3.36,63.77
02:05:00,3.43,59.27
02:05:00,4.25,64.17
02:05:00,4.9,62.86
02:05:00,5.03,62.35
02:05:00,5.7,52.74
02:05:00,5.82,64.89
02:05:00,6.7,58.28
02:05:00,10.04,62.74
02:05:00,11.47,67.13
02:05:00,12.16,63.64
02:05:00,13.04,66.42
02:05:00,14.4,68.35
02:05:00,15.17,64.17
02:05:00,15.94,66.25
02:05:00,16.9,61.95
02:10:00,0.45,56.37
02:10:00,1.21,60.62
02:10:00,1.82,60.83
02:10:00,2.1,58.13
02:10:00,2.4,51.14
02:10:00,3.36,63.26
02:10:00,3.43,58.03
02:10:00,4.25,63.81
02:10:00,4.9,63.56
02:10:00,5.03,62.27
02:10:00,5.7,52.51
02:10:00,5.82,65.49
02:10:00,6.7,57.21
02:10:00,10.04,62.80
02:10:00,11.47,66.90
02:10:00,12.16,62.96
02:10:00,13.04,65.48
02:10:00,14.4,68.59
02:10:00,15.17,63.11
02:10:00,15.94,65.28
02:10:00,16.9,61.49
02:15:00,0.45,56.71
02:15:00,1.21,60.07
02:15:00,1.82,61.34
02:15:00,2.1,56.49
02:15:00,2.4,48.68
02:15:00,3.36,63.60
02:15:00,3.43,59.53
02:15:00,4.25,64.18
02:15:00,4.9,63.74
02:15:00,5.03,62.35
02:15:00,5.7,53.19
02:15:00,5.82,66.32
02:15:00,6.7,58.48
02:15:00,10.04,63.21
02:15:00,11.47,66.42
02:15:00,12.16,63.14
02:15:00,13.04,66.22
02:15:00,14.4,69.15
02:15:00,15.17,64.07
02:15:00,15.94,66.08
02:15:00,16.9,62.40
02:20:00,0.45,56.97
02:20:00,1.21,61.11
02:20:00,1.82,61.55
02:20:00,2.1,56.90
02:20:00,2.4,51.27
02:20:00,3.36,63.63
02:20:00,3.43,59.80
02:20:00,4.25,64.10
02:20:00,4.9,63.12
02:20:00,5.03,62.56
02:20:00,5.7,53.01
02:20:00,5.82,66.38
02:20:00,6.7,57.60
02:20:00,10.04,63.05
02:20:00,11.47,67.69
02:20:00,12.16,64.72
02:20:00,13.04,66.47
02:20:00,14.4,69.83
02:20:00,15.17,64.25
02:20:00,15.94,65.54
