starttime,milepost,speed
00:00:00,1.96,66.96
00:00:00,3.55,67.16
00:00:00,5.39,68.19
00:00:00,6.88,62.39
00:00:00,7.6,59.18
00:00:00,8.8,61.73
00:00:00,9.03,62.13
00:00:00,9.45,64.03
00:00:00,10.2,50.90
00:00:00,10.27,59.50
00:00:00,11.05,60.02
00:00:00,12.94,62.88
00:00:00,13.58,61.75
00:00:00,14.56,65.18
00:00:00,15.09,49.20
00:00:00,16.2,61.64
00:00:00,18.1,61.25
00:00:00,19.4,64.26
00:00:00,19.78,62.88
00:00:00,21.12,64.30
00:00:00,21.68,64.05
00:00:00,23.27,70.98
00:00:00,23.41,63.68
00:05:00,1.96,66.87
00:05:00,3.55,65.90
00:05:00,5.39,68.03
00:05:00,6.88,60.61
00:05:00,7.6,59.44
00:05:00,8.8,61.02
00:05:00,9.03,63.09
00:05:00,9.45,64.41
00:05:00,10.2,50.55
00:05:00,10.27,60.80
00:05:00,11.05,60.65
00:05:00,12.94,62.04
00:05:00,13.58,60.85
00:05:00,14.56,64.94
00:05:00,15.09,48.31
00:05:00,16.2,61.31
00:05:00,18.1,61.35
00:05:00,19.4,63.37
00:05:00,19.78,63.02
00:05:00,21.12,64.24
00:05:00,21.68,64.09
00:05:00,23.27,71.10
00:05:00,23.41,63.43
00:10:00,1.96,66.62
00:10:00,3.55,65.74
00:10:00,5.39,68.25
00:10:00,6.88,62.82
00:10:00,7.6,59.05
00:10:00,8.8,61.67
00:10:00,9.03,61.94
00:10:00,9.45,64.60
00:10:00,10.2,50.66
00:10:00,10.27,60.43
00:10:00,11.05,60.41
00:10:00,12.94,61.98
00:10:00,13.58,62.23
00:10:00,14.56,65.39
00:10:00,15.09,49.67
00:10:00,16.2,62.38
00:10:00,18.1,61.16
00:10:00,19.4,63.45
00:10:00,19.78,62.84
00:10:00,21.12,64.34
00:10:00,21.68,63.48
00:10:00,23.27,70.73
00:10:00,23.41,62.89
00:15:00,1.96,66.99
00:15:00,3.55,66.24
00:15:00,5.39,68.11
00:15:00,6.88,62.22
00:15:00,7.6,59.29
00:15:00,8.8,61.23
00:15:00,9.03,62.94
00:15:00,9.45,64.03
00:15:00,10.2,51.65
00:15:00,10.27,60.43
00:15:00,11.05,60.54
00:15:00,12.94,62.33
00:15:00,13.58,62.08
00:15:00,14.56,65.46
00:15:00,15.09,49.32
00:15:00,16.2,62.06
00:15:00,18.1,60.82
00:15:00,19.4,63.54
00:15:00,19.78,62.59
00:15:00,21.12,64.33
00:15:00,21.68,63.73
00:15:00,23.27,70.77
00:15:00,23.41,63.29
00:20:00,1.96,66.70
00:20:00,3.55,66.53
00:20:00,5.39,68.07
00:20:00,6.88,62.27
00:20:00,7.6,59.29
00:20:00,8.8,61.52
00:20:00,9.03,63.36
00:20:00,9.45,63.86
00:20:00,10.2,52.35
00:20:00,10.27,60.56
00:20:00,11.05,59.65
00:20:00,12.94,62.40
00:20:00,13.58,61.40
00:20:00,14.56,65.46
00:20:00,15.09,48.29
00:20:00,16.2,62.33
00:20:00,18.1,61.25
00:20:00,19.4,63.63
00:20:00,19.78,62.98
00:20:00,21.12,64.64
00:20:00,21.68,63.99
