starttime,milepost,speed
00:00:00,3.55,64.66
00:00:00,6.88,59.98
00:00:00,8.8,59.69
00:00:00,9.03,0.63
00:00:00,9.45,61.58
00:00:00,10.27,59.75
00:00:00,11.05,59.58
00:00:00,12.94,60.30
00:00:00,13.58,62.29
00:00:00,14.32,59.54
00:00:00,16.2,60.59
00:00:00,18.1,60.62
00:00:00,19.4,60.06
00:00:00,19.78,60.99
00:00:00,21.12,62.51
00:00:00,23.41,60.92
00:05:00,3.55,64.67
00:05:00,6.88,60.24
00:05:00,8.8,59.96
00:05:00,9.03,0.57
00:05:00,9.45,61.64
00:05:00,10.27,59.94
00:05:00,11.05,59.55
00:05:00,12.94,60.31
00:05:00,13.58,62.14
00:05:00,14.32,59.59
00:05:00,16.2,60.87
00:05:00,18.1,60.16
00:05:00,19.4,60.08
00:05:00,19.78,61.40
00:05:00,21.12,62.38
00:05:00,23.41,61.05
00:10:00,3.55,65.43
00:10:00,6.88,60.64
00:10:00,8.8,59.86
00:10:00,9.03,0.82
00:10:00,9.45,61.93
00:10:00,10.27,58.65
00:10:00,11.05,59.47
00:10:00,12.94,60.43
00:10:00,13.58,61.94
00:10:00,14.32,60.00
00:10:00,16.2,60.95
00:10:00,18.1,59.73
00:10:00,19.4,59.89
00:10:00,19.78,61.21
00:10:00,21.12,62.69
00:10:00,23.41,61.02
00:15:00,3.55,65.00
00:15:00,6.88,60.46
00:15:00,8.8,59.93
00:15:00,9.03,1.00
00:15:00,9.45,61.92
00:15:00,10.27,59.41
00:15:00,11.05,59.97
00:15:00,12.94,60.51
00:15:00,13.58,62.04
00:15:00,14.32,59.03
00:15:00,16.2,61.00
00:15:00,18.1,59.65
00:15:00,19.4,60.08
00:15:00,19.78,60.87
00:15:00,21.12,62.60
00:15:00,23.41,60.88
00:20:00,3.55,64.71
00:20:00,6.88,60.12
00:20:00,8.8,59.52
00:20:00,9.03,1.00
00:20:00,9.45,61.73
00:20:00,10.27,59.67
00:20:00,11.05,59.60
00:20:00,12.94,60.07
00:20:00,13.58,62.35
00:20:00,14.32,60.02
00:20:00,16.2,61.22
00:20:00,18.1,60.40
00:20:00,19.4,59.68
00:20:00,19.78,61.07
00:20:00,21.12,61.52
00:20:00,23.41,60.91
00:25:00,3.55,65.04
00:25:00,6.88,60.58
00:25:00,8.8,60.20
00:25:00,9.03,0.77
00:25:00,9.45,62.08
00:25:00,10.27,58.99
00:25:00,11.05,59.82
00:25:00,12.94,60.65
00:25:00,13.58,62.37
00:25:00,14.32,59.18
00:25:00,16.2,61.12
00:25:00,18.1,60.13
00:25:00,19.4,59.93
00:25:00,19.78,60.51
00:25:00,21.12,62.45
00:25:00,23.41,61.07
00:30:00,3.55,64.57
00:30:00,6.88,60.56
00:30:00,8.8,60.25
00:30:00,9.03,1.00
00:30:00,9.45,62.14
00:30:00,10.27,59.79
00:30:00,11.05,59.61
00:30:00,12.94,60.56
00:30:00,13.58,62.31
00:30:00,14.32,59.31
00:30:00,16.2,60.68
00:30:00,18.1,60.96
00:30:00,19.4,59.82
00:30:00,19.78,60.12
00:30:00,21.12,61.74
00:30:00,23.41,60.86
00:35:00,3.55,64.77
00:35:00,6.88,60.75
00:35:00,8.8,60.08
00:35:00,9.03,1.00
00:35:00,9.45,62.17
00:35:00,10.27,58.90
00:35:00,11.05,59.99
00:35:00,12.94,60.55
00:35:00,13.58,62.70
00:35:00,14.32,58.84
00:35:00,16.2,61.37
00:35:00,18.1,60.20
00:35:00,19.4,60.28
00:35:00,19.78,61.70
00:35:00,21.12,62.18
00:35:00,23.41,61.07
00:40:00,3.55,64.52
00:40:00,6.88,60.36
00:40:00,8.8,60.10
00:40:00,9.03,0.64
00:40:00,9.45,62.34
00:40:00,10.27,60.17
00:40:00,11.05,59.99
00:40:00,12.94,60.66
00:40:00,13.58,61.66
00:40:00,14.32,58.96
00:40:00,16.2,61.17
00:40:00,18.1,60.31
00:40:00,19.4,59.88
00:40:00,19.78,60.83
00:40:00,21.12,62.07
00:40:00,23.41,60.72
00:45:00,3.55,64.48
00:45:00,6.88,59.86
00:45:00,8.8,60.31
00:45:00,9.03,1.00
00:45:00,9.45,61.64
00:45:00,10.27,60.11
00:45:00,11.05,60.45
00:45:00,12.94,60.75
00:45:00,13.58,62.36
00:45:00,14.32,58.93
00:45:00,16.2,60.94
00:45:00,18.1,60.37
00:45:00,19.4,59.81
00:45:00,19.78,60.53
00:45:00,21.12,62.54
00:45:00,23.41,61.01
00:50:00,3.55,64.15
00:50:00,6.88,60.92
00:50:00,8.8,59.80
00:50:00,9.03,0.91
00:50:00,9.45,61.68
00:50:00,10.27,59.04
00:50:00,11.05,59.57
00:50:00,12.94,60.11
00:50:00,13.58,62.37
00:50:00,14.32,58.82
00:50:00,16.2,61.65
00:50:00,18.1,60.56
00:50:00,19.4,59.77
00:50:00,19.78,61.04
00:50:00,21.12,61.82
00:50:00,23.41,60.65
00:55:00,3.55,64.27
00:55:00,6.88,59.70
00:55:00,8.8,60.13
00:55:00,9.03,0.92
00:55:00,9.45,62.24
00:55:00,10.27,60.37
00:55:00,11.05,59.60
00:55:00,12.94,60.03
00:55:00,13.58,61.94
00:55:00,14.32,58.28
00:55:00,16.2,60.93
00:55:00,18.1,61.14
00:55:00,19.4,60.40
00:55:00,19.78,61.32
00:55:00,21.12,62.01
00:55:00,23.41,60.75
01:00:00,3.55,63.60
01:00:00,6.88,59.77
01:00:00,8.8,60.26
01:00:00,9.03,0.67
01:00:00,9.45,61.79
01:00:00,10.27,59.83
01:00:00,11.05,59.49
01:00:00,12.94,59.83
01:00:00,13.58,62.09
01:00:00,14.32,58.06
01:00:00,16.2,60.43
01:00:00,18.1,59.90
01:00:00,19.4,60.16
01:00:00,19.78,61.44
01:00:00,21.12,62.03
01:00:00,23.41,60.46
01:05:00,3.55,64.63
01:05:00,6.88,60.03
01:05:00,8.8,59.89
01:05:00,9.03,0.43
01:05:00,9.45,62.47
01:05:00,10.27,58.86
01:05:00,11.05,59.54
01:05:00,12.94,60.38
01:05:00,13.58,62.74
