starttime,milepost,speed
00:00:00,0.0,44.88
00:00:00,58.8,62.02
00:00:00,61.05,60.49
00:00:00,61.25,66.11
00:00:00,62.47,67.79
00:00:00,62.8,64.65
00:00:00,64.29,61.05
00:00:00,64.34,60.10
00:00:00,65.9,58.06
00:00:00,67.4,60.08
00:00:00,68.55,57.68
00:00:00,69.31,57.95
00:00:00,70.9,55.60
00:00:00,71.37,56.83
00:00:00,72.17,56.84
00:00:00,72.21,55.17
00:00:00,73.17,58.73
00:00:00,73.71,42.29
00:05:00,0.0,44.20
00:05:00,58.8,61.70
00:05:00,61.05,60.88
00:05:00,61.25,67.42
00:05:00,62.47,68.09
00:05:00,62.8,64.43
00:05:00,64.29,60.50
00:05:00,64.34,59.74
00:05:00,65.9,56.72
00:05:00,67.4,60.56
00:05:00,68.55,58.03
00:05:00,69.31,58.30
00:05:00,70.9,56.01
00:05:00,71.37,56.74
00:05:00,72.17,56.94
00:05:00,72.21,55.28
00:05:00,73.17,59.08
00:05:00,73.71,41.56
00:10:00,0.0,44.40
00:10:00,58.8,62.87
00:10:00,61.05,61.69
00:10:00,61.25,66.61
00:10:00,62.47,67.53
00:10:00,62.8,64.90
00:10:00,64.29,61.34
00:10:00,64.34,60.34
00:10:00,65.9,55.76
00:10:00,67.4,59.90
00:10:00,68.55,58.13
00:10:00,69.31,58.40
00:10:00,70.9,55.40
00:10:00,71.37,56.84
00:10:00,72.17,56.62
00:10:00,72.21,54.98
00:10:00,73.17,58.72
00:10:00,73.71,41.25
00:15:00,0.0,44.95
00:15:00,58.8,64.08
00:15:00,61.05,62.12
00:15:00,61.25,67.49
00:15:00,62.47,67.73
00:15:00,62.8,65.57
00:15:00,64.29,59.73
00:15:00,64.34,60.25
00:15:00,65.9,56.70
00:15:00,67.4,59.57
00:15:00,68.55,57.86
00:15:00,69.31,58.06
00:15:00,70.9,55.58
00:15:00,71.37,57.37
00:15:00,72.17,57.14
00:15:00,72.21,55.13
00:15:00,73.17,59.00
00:15:00,73.71,41.35
00:20:00,0.0,44.67
00:20:00,58.8,60.76
00:20:00,61.05,61.25
00:20:00,61.25,67.08
00:20:00,62.47,68.83
00:20:00,62.8,65.92
00:20:00,64.29,59.26
00:20:00,64.34,59.61
00:20:00,65.9,56.73
00:20:00,67.4,59.84
00:20:00,68.55,57.60
00:20:00,69.31,58.34
00:20:00,70.9,55.53
00:20:00,71.37,57.23
00:20:00,72.17,56.78
00:20:00,72.21,55.47
00:20:00,73.17,59.36
00:20:00,73.71,41.67
00:25:00,0.0,44.78
00:25:00,58.8,62.19
00:25:00,61.05,60.82
00:25:00,61.25,67.16
00:25:00,62.47,69.68
00:25:00,62.8,64.45
00:25:00,64.29,61.04
00:25:00,64.34,60.37
00:25:00,65.9,56.40
00:25:00,67.4,59.31
00:25:00,68.55,57.49
00:25:00,69.31,58.25
00:25:00,70.9,55.69
00:25:00,71.37,57.21
00:25:00,72.17,57.26
00:25:00,72.21,55.59
00:25:00,73.17,58.90
00:25:00,73.71,40.40
00:30:00,0.0,45.32
00:30:00,58.8,60.10
00:30:00,61.05,60.09
00:30:00,61.25,66.20
00:30:00,62.47,68.34
00:30:00,62.8,65.05
00:30:00,64.29,59.38
00:30:00,64.34,60.33
00:30:00,65.9,56.68
00:30:00,67.4,60.50
00:30:00,68.55,57.67
00:30:00,69.31,58.84
00:30:00,70.9,55.79
00:30:00,71.37,56.80
00:30:00,72.17,56.49
00:30:00,72.21,55.10
00:30:00,73.17,58.84
00:30:00,73.71,41.90
00:35:00,0.0,45.07
00:35:00,58.8,61.27
00:35:00,61.05,60.56
00:35:00,61.25,67.91
00:35:00,62.47,67.83
00:35:00,62.8,65.30
00:35:00,64.29,59.52
00:35:00,64.34,59.70
00:35:00,65.9,56.92
00:35:00,67.4,59.59
00:35:00,68.55,58.35
00:35:00,69.31,58.92
00:35:00,70.9,55.38
00:35:00,71.37,57.04
00:35:00,72.17,57.01
00:35:00,72.21,55.54
00:35:00,73.17,58.77
00:35:00,73.71,41.85
00:40:00,0.0,45.26
00:40:00,58.8,60.75
00:40:00,61.05,60.61
00:40:00,61.25,67.36
00:40:00,62.47,69.13
00:40:00,62.8,65.27
00:40:00,64.29,60.92
00:40:00,64.34,59.74
00:40:00,65.9,56.36
00:40:00,67.4,60.66
00:40:00,68.55,58.57
00:40:00,69.31,59.18
00:40:00,70.9,56.65
00:40:00,71.37,57.16
00:40:00,72.17,57.45
00:40:00,72.21,55.35
00:40:00,73.17,59.18
00:40:00,73.71,42.01
00:45:00,0.0,45.19
00:45:00,58.8,63.42
00:45:00,61.05,59.95
00:45:00,61.25,66.59
00:45:00,62.47,67.18
00:45:00,62.8,64.71
00:45:00,64.29,60.24
00:45:00,64.34,59.79
00:45:00,65.9,56.36
00:45:00,67.4,61.18
00:45:00,68.55,57.90
00:45:00,69.31,58.03
00:45:00,70.9,55.86
00:45:00,71.37,58.04
00:45:00,72.17,57.12
00:45:00,72.21,55.67
00:45:00,73.17,59.29
00:45:00,73.71,41.86
00:50:00,0.0,45.22
00:50:00,58.8,61.07
00:50:00,61.05,61.72
00:50:00,61.25,67.38
00:50:00,62.47,67.73
00:50:00,62.8,64.81
00:50:00,64.29,59.25
00:50:00,64.34,59.43
00:50:00,65.9,54.91
00:50:00,67.4,61.07
00:50:00,68.55,58.19
00:50:00,69.31,58.47
00:50:00,70.9,55.44
00:50:00,71.37,56.84
00:50:00,72.17,56.94
00:50:00,72.21,55.09
00:50:00,73.17,59.06
00:50:00,73.71,42.28
00:55:00,0.0,45.18
00:55:00,58.8,60.66
00:55:00,61.05,59.73
00:55:00,61.25,65.15
00:55:00,62.47,67.82
00:55:00,62.8,65.23
00:55:00,64.29,61.12
00:55:00,64.34,59.77
00:55:00,65.9,54.99
00:55:00,67.4,59.97
00:55:00,68.55,57.76
00:55:00,69.31,58.16
00:55:00,70.9,56.12
00:55:00,71.37,56.90
00:55:00,72.17,57.32
00:55:00,72.21,55.65
00:55:00,73.17,59.09
00:55:00,73.71,42.91
01:00:00,0.0,44.80
01:00:00,58.8,60.46
01:00:00,61.05,61.70
01:00:00,61.25,68.19
01:00:00,62.47,67.69
01:00:00,62.8,65.34
01:00:00,64.29,59.90
01:00:00,64.34,59.17
01:00:00,65.9,54.84
01:00:00,67.4,59.98
01:00:00,68.55,58.15
01:00:00,69.31,58.19
01:00:00,70.9,56.38
01:00:00,71.37,57.63
01:00:00,72.17,57.14
01:00:00,72.21,55.43
01:00:00,73.17,59.20
01:00:00,73.71,42.13
01:05:00,0.0,45.28
01:05:00,58.8,63.50
01:05:00,61.05,60.21
01:05:00,61.25,66.04
01:05:00,62.47,68.23
01:05:00,62.8,64.87
01:05:00,64.29,60.34
01:05:00,64.34,59.57
01:05:00,65.9,55.30
01:05:00,67.4,60.43
01:05:00,68.55,57.56
01:05:00,69.31,58.16
01:05:00,70.9,56.02
01:05:00,71.37,56.91
01:05:00,72.17,57.12
01:05:00,72.21,55.24
01:05:00,73.17,58.76
01:05:00,73.71,41.82
01:10:00,0.0,45.12
01:10:00,58.8,62.23
01:10:00,61.05,60.65
01:10:00,61.25,66.88
01:10:00,62.47,68.65
01:10:00,62.8,66.10
01:10:00,64.29,60.60
01:10:00,64.34,60.47
01:10:00,65.9,57.06
01:10:00,67.4,59.19
01:10:00,68.55,58.16
01:10:00,69.31,58.05
01:10:00,70.9,55.60
01:10:00,71.37,57.72
01:10:00,72.17,56.82
01:10:00,72.21,55.47
01:10:00,73.17,59.07
01:10:00,73.71,42.95
01:15:00,0.0,44.63
01:15:00,58.8,59.82
01:15:00,61.05,61.43
01:15:00,61.25,66.72
01:15:00,62.47,69.97
01:15:00,62.8,66.51
01:15:00,64.29,61.01
01:15:00,64.34,59.44
01:15:00,65.9,57.30
01:15:00,67.4,59.82
01:15:00,68.55,58.15
01:15:00,69.31,58.39
01:15:00,70.9,56.12
01:15:00,71.37,57.43
01:15:00,72.17,56.81
01:15:00,72.21,54.77
01:15:00,73.17,58.92
01:15:00,73.71,42.50
01:20:00,0.0,45.65
01:20:00,58.8,62.30
01:20:00,61.05,60.93
01:20:00,61.25,65.54
01:20:00,62.47,67.57
01:20:00,62.8,65.77
01:20:00,64.29,60.39
01:20:00,64.34,60.19
01:20:00,65.9,56.58
01:20:00,67.4,60.10
01:20:00,68.55,58.33
01:20:00,69.31,58.81
01:20:00,70.9,55.62
01:20:00,71.37,56.77
01:20:00,72.17,57.24
01:20:00,72.21,55.03
01:20:00,73.17,58.80
01:20:00,73.71,41.19
01:25:00,0.0,46.09
01:25:00,58.8,62.23
01:25:00,61.05,61.38
01:25:00,61.25,65.93
01:25:00,62.47,67.64
01:25:00,62.8,65.80
01:25:00,64.29,61.56
01:25:00,64.34,60.45
01:25:00,65.9,57.85
01:25:00,67.4,60.17
01:25:00,68.55,58.07
01:25:00,69.31,58.41
01:25:00,70.9,55.73
01:25:00,71.37,57.94
01:25:00,72.17,57.48
01:25:00,72.21,55.40
01:25:00,73.17,58.67
01:25:00,73.71,41.63
01:30:00,0.0,44.39
01:30:00,58.8,61.63
01:30:00,61.05,61.40
01:30:00,61.25,67.33
01:30:00,62.47,68.25
01:30:00,62.8,63.98
01:30:00,64.29,59.98
01:30:00,64.34,59.89
01:30:00,65.9,55.34
01:30:00,67.4,59.83
01:30:00,68.55,57.69
01:30:00,69.31,58.12
01:30:00,70.9,55.45
01:30:00,71.37,57.00
01:30:00,72.17,57.09
01:30:00,72.21,55.30
01:30:00,73.17,58.81
01:30:00,73.71,41.35
01:35:00,0.0,44.92
01:35:00,58.8,61.34
01:35:00,61.05,59.97
01:35:00,61.25,67.03
01:35:00,62.47,67.95
01:35:00,62.8,65.22
01:35:00,64.29,60.24
01:35:00,64.34,60.12
01:35:00,65.9,55.44
01:35:00,67.4,60.46
01:35:00,68.55,58.18
01:35:00,69.31,58.36
01:35:00,70.9,56.37
01:35:00,71.37,57.08
01:35:00,72.17,56.91
01:35:00,72.21,54.91
01:35:00,73.17,58.77
01:35:00,73.71,43.21
01:40:00,0.0,44.88
01:40:00,58.8,63.02
01:40:00,61.05,60.76
01:40:00,61.25,67.96
01:40:00,62.47,69.57
01:40:00,62.8,65.39
01:40:00,64.29,61.07
01:40:00,64.34,60.13
01:40:00,65.9,55.24
01:40:00,67.4,61.20
01:40:00,68.55,58.17
01:40:00,69.31,58.13
01:40:00,70.9,55.13
01:40:00,71.37,57.05
01:40:00,72.17,56.76
01:40:00,72.21,55.14
01:40:00,73.17,59.02
01:40:00,73.71,41.64
01:45:00,0.0,45.33
01:45:00,58.8,62.87
01:45:00,61.05,60.84
01:45:00,61.25,67.86
01:45:00,62.47,69.49
01:45:00,62.8,66.64
01:45:00,64.29,60.86
01:45:00,64.34,59.78
01:45:00,65.9,56.09
01:45:00,67.4,59.66
01:45:00,68.55,58.45
01:45:00,69.31,58.27
01:45:00,70.9,55.57
01:45:00,71.37,55.76
01:45:00,72.17,56.71
01:45:00,72.21,54.77
01:45:00,73.17,58.89
